id,voen,supplier_name,contract_count,total_amount_azn,last_contract_date,tender_types,buyer_examples,source
etender-sup-1637,1000044921,"""K.M."" MƏHDUD MƏSULİYYƏTLİ CƏMİYYƏTİ",9,282464.82,2025-05-30,Kotirovka,"""BAKI MÜHƏNDİSLİK UNİVERSİTETİ"" PUBLİK HÜQUQİ ŞƏXSİ | AZƏRBAYCAN DÖVLƏT PEDAQOJİ UNİVERSİTETİ | ""AZƏRBAYCAN SƏNAYE KORPORASİYASI"" AÇIQ SƏHMDAR CƏMİYYƏTİ",etender.gov.az/api/contracts
etender-sup-1638,3000321581,"""VOLQA-499""  MƏHDUD MƏSULİYYƏTLİ CƏMİYYƏTİ",9,384116.30,2025-05-21,Kotirovka | Açıq Tender,"ŞƏKİ ŞƏHƏR İCRA HAKİMİYYƏTİ | ŞƏKİ REGİONAL ELMİ MƏRKƏZİ | ŞƏKİ RAYON PSİXİATRİYA XƏSTƏXANASI | ""AZƏRİPƏK"" MƏHDUD MƏSULİYYƏTLİ CƏMİYYƏTİ | ŞƏKİ  MƏRKƏZİ RAYON XƏSTƏXANASI",etender.gov.az/api/contracts
etender-sup-1639,1804935961,"""MECAS"" Məhdud Məsuliyyətli Cəmiyyəti",9,1092625.97,2023-07-07,Kotirovka | Açıq Tender,"AZƏRBAYCAN MEMARLIQ VƏ İNŞAAT UNİVERSİTETİ | ""DƏNİZKƏNARI BULVAR İDARƏSİ"" PUBLİK HÜQUQİ ŞƏXSİ | MİNGƏÇEVİR ŞƏHƏR İŞIQLANMA İDARƏSİ | ""TİBBİ ƏRAZİ BÖLMƏLƏRİNİ İDARƏETMƏ BİRLİYİ"" PUBLİK HÜQUQİ ŞƏXSİ | MÜDAFİƏ NAZİRLİYİ İNZİBATİ BİNA VƏ QURĞULARA QULLUQ ETMƏ XİDMƏTİ",etender.gov.az/api/contracts
etender-sup-1640,1006401241,"""LIFEGUARD"" Məhdud Məsuliyyətli Cəmiyyəti",9,155349.66,2025-02-27,Bir mənbə | Kotirovka | Birbaşa,"""AZƏRDÖVLƏTSƏNAYELAYİHƏ"" DÖVLƏT LAYİHƏ İNSTİTUTU | ""AZƏRBAYCAN YERÜSTÜ NƏQLİYYAT AGENTLİYİ"" PUBLİK HÜQUQİ ŞƏXSİ | AZƏRBAYCAN RESPUBLİKASI FÖVQALƏDƏ HALLAR NAZİRLİYİ TİKİNTİDƏ TƏHLÜKƏSİZLİYƏ NƏZARƏT DÖVLƏT AGENTLİYİ DÖVLƏT BAŞ LAYİHƏ İNSTİTUTU ""AZƏRDÖVLƏTLAYİHƏ"" | Tovuz Rayon İcra Hakimiyyəti | ""BAKI MÜHƏNDİSLİK UNİVERSİTETİ"" PUBLİK HÜQUQİ ŞƏXSİ",etender.gov.az/api/contracts
etender-sup-1641,1603262071,"""BEST CLEANİNG COMPANY"" Məhdud Məsuliyyətli Cəmiyyəti",9,290250.80,2025-02-05,Açıq Tender | Kotirovka | Təkliflər sorğusu | -,"AZƏRBAYCAN RESPUBLİKASI MİLLİ MƏCLİSİ | ""AZƏRPOÇT"" MƏHDUD MƏSULİYYƏTLİ CƏMİYYƏTİ | AZƏRBAYCAN RESPUBLİKASI FÖVQƏLADƏ HALLAR NAZİRLİYİNİN MADDİ TEXNİKİ-TƏCHİZAT  İDARƏSİ | MƏHKƏMƏ-HÜQUQ ŞURASI | DAXİLİ İŞLƏR NAZİRLİYİNİN İDMAN CƏMİYYƏTİ",etender.gov.az/api/contracts
etender-sup-1642,1401515551,"""DİZAYN SERVİS"" MƏHDUD MƏSULİYYƏTLİ CƏMİYYƏTİ",9,125752.20,2024-12-11,Kotirovka | Bir mənbə | Açıq Tender | -,"ƏDLİYYƏ NAZİRLİYİNİN PENTENSİAR XİDMƏTİ | SAATLI TİBB KOLLECİ | ""AZƏRBAYCAN METROLOGİYA İNSTİTUTU"" PUBLİK HÜQUQİ ŞƏXS | ""AZƏRMARKA"" MƏHDUD MƏSULİYYƏTLİ CƏMİYYƏTİ",etender.gov.az/api/contracts
etender-sup-1643,1500197531,“AVANQARD-E.H.” Məhdud Məsuliyyətli Cəmiyyəti,9,7579104.57,2023-12-25,Təkliflər sorğusu | Bir mənbə | Açıq Tender | Kotirovka | -,"AZƏRBAYCAN RESPUBLİKASI QAÇQINLARIN VƏ MƏCBURİ KÖÇKÜNLƏRİN İŞLƏRİ ÜZRƏ DÖVLƏT KOMİTƏSİ | AZƏRBAYCAN RESPUBLİKASI XARİCİ İŞLƏR NAZİRLİYİ | ""ƏSASLI TİKİNTİ VƏ TƏCHİZAT"" MƏHDUD MƏSULİYYƏTLİ CƏMİYYƏTİ | ""AQRARKREDİT"" QAPALI SƏHMDAR CƏMİYYƏTİ BANK OLMAYAN KREDİT TƏŞKİLATI | ""AZƏRBAYCAN RESPUBLİKASININ DÖVLƏT İMTAHAN MƏRKƏZİ"" PUBLİK HÜQUQİ ŞƏXSİ",etender.gov.az/api/contracts
etender-sup-1644,0201480062,Fiziki şəxs Əjdərov Zaur Məhərrəm oğlu,9,198749.75,2024-12-24,Birbaşa | Kotirovka | Bir mənbə,"NAXÇIVAN MR PROKURORLUĞU | NAXÇIVAN MUXTAR RESPUBLİKASININ DÖVLƏT ARXİV İDARƏSİ | ""NAXÇIVAN MUXTAR RESPUBLİKA XƏSTƏXANASI"" PUBLİK HÜQUQİ ŞƏXSİ | NAXÇIVAN  MR EKOLOGİYA VƏ TƏBİİ SƏRVƏTLƏR NAZİRLİYİ | AZƏRBAYCAN RESPUBLİKASI NAXÇIVAN MUXTAR RESPUBLİKASI SƏHİYYƏ NAZİRLİYİ ""NAXÇIVAN MUXTAR RESPUBLİKASI TƏCİLİ TİBBİ YARDIM XİDMƏTİ"" PUBLİK HÜQUQİ ŞƏXSİ",etender.gov.az/api/contracts
etender-sup-1645,1301003471,"""VEF"" MƏHDUD MƏSULİYYƏTLİ CƏMİYYƏTİ",9,440346.22,2024-12-20,Açıq Tender | Bir mənbə | Kotirovka | -,"""Bakı Metropoliteni"" Qapalı Səhmdar Cəmiyyəti | AZƏRBAYCAN RESPUBLİKASI DÖVLƏT TƏHLÜKƏSİZLİYİ XİDMƏTİNİN HƏRBİ-TİBB BAŞ İDARƏSİ | ""DƏNİZKƏNARI BULVAR İDARƏSİ"" PUBLİK HÜQUQİ ŞƏXSİ | ""AZƏRBAYCAN HAVA YOLLARI"" QAPALI SƏHMDAR CƏMİYYƏTİ | AZƏRBAYCAN RESPUBLİKASI DÖVLƏT GÖMRÜK KOMİTƏSİ TİBBİ XİDMƏT İDARƏSİNİN MƏRKƏZİ HOSPİTALI",etender.gov.az/api/contracts
etender-sup-1646,1008819121,Azərbaycan Sertifikatlaşdırılmış mühasiblər Assosiasiyası İB,9,9500.00,2024-11-04,Birbaşa | Bir mənbə,ŞƏKİ RAYON PSİXİATRİYA XƏSTƏXANASI | SALYAN  RAYONLARARASI PSİXİATRİYA XƏSTƏXANASI | ŞƏMKİR REGİONAL TAUN ƏLEYHİNƏ ŞÖBƏSİ | AZƏRBAYCAN RESPUBLIKASI SƏHİYYƏ NAZİRLİYİ | KÜRDƏMİR RAYON PSİXİATRİYA XƏSTƏXANASI,etender.gov.az/api/contracts
etender-sup-1647,7200145772,“Quliyev Ramil Aydın” oğlu,9,9823.00,2024-12-12,Bir mənbə | Birbaşa,"NAFTALAN ŞƏHƏR STATİSTİKA İDARƏSİ | XOCALI ŞƏHƏR NÜMAYƏNDƏLİYİ | AZƏRBAYCAN RESPUBLİKASI MALİYYƏ NAZİRLİYİNİN GÖYÇAY RAYONU ÜZRƏ MALİYYƏ ŞÖBƏSİ | NAFTALAN ŞƏHƏRİ ÜZRƏ MALİYYƏ ŞÖ""BƏSİ | YEVLAX ŞƏHƏRİ ÜZRƏ MALİYYƏ ŞÖBƏSİ",etender.gov.az/api/contracts
etender-sup-1648,2100694871,"""KRİSTAL-LM"" MƏHDUD MƏSULİYYƏTLİ CƏMİYYƏTİ",9,50838.28,2024-12-04,Bir mənbə | Kotirovka,"""ŞİRVAN ŞƏHƏR İŞIQLARI"" İDARƏSİ | ŞİRVAN YAŞILLAŞDIRMA TƏSƏRRÜFAT İDARƏSİ | ŞİRVAN ŞƏHƏR İCRA HAKİMİYYƏTİ | ŞİRVAN  ŞƏHƏR GİGİYENA VƏ EPİDEMİOLOGİYA MƏRKƏZİ | ŞİRVAN ŞƏHƏR KOMMUNAL KOMBİNATI MÜƏSSİSƏSİ",etender.gov.az/api/contracts
etender-sup-1649,1700238941,"""SERVİS XİDMƏTİ"" MƏHDUD MƏSULİYYƏTLİ CƏMİYYƏTİ",9,1474654.22,2022-12-26,Açıq Tender | -,AZƏRBAYCAN RESPUBLİKASININ PREZİDENTİ YANINDA VƏTƏNDAŞLARA XİDMƏT VƏ SOSİAL İNNOVASİYALAR ÜZRƏ DÖVLƏT AGENTLİYİ,etender.gov.az/api/contracts
etender-sup-1650,7800023401,"""Xızı"" qəzeti",9,876.00,2024-10-29,Bir mənbə | Birbaşa,"XIZI RAYON İCRA HAKİMİYYƏTİ BAŞÇISININ QASIMKƏND KƏND İNZİBATİ ƏRAZİ DAİRƏSİ ÜZRƏ NÜMAYƏNDƏLİYİ  | ""AZƏRBAYCAN RESPUBLİKASI XIZI RAYON İCRA HAKİMİYYƏTİ BAŞÇISININ AĞDƏRƏ KƏND İNZİBATİ ƏRAZİ DAİRƏSİ ÜZRƏ NÜMAYƏNDƏLİYİ"" | XIZI RAYON İCRA HAKİMİYYƏTİ BAŞÇISININ BAXIŞLI KƏND İNZİBATİ ƏRAZİ DAİRƏSİ ÜZRƏ NÜMAYƏNDƏLİYİ | XIZI RAYONU İCRA HAKİMİYYƏTİ BAŞÇISININ YENİ YAŞMA KƏND NÜMAYƏNDƏLİYİ | AZƏRBAYCAN RESPUBLİKASI XIZI RAYON İCRA HAKİMİYYƏTİ  BAŞÇISININ TIXLI KƏND İNZİBATİ ƏRAZİ DAİRƏSİ ÜZRƏ  NÜMAYƏNDƏLİYİ",etender.gov.az/api/contracts
etender-sup-1651,1802335661,"""AZE TEST TƏCRÜBƏ SINAQ"" MƏHDUD MƏSULİYYƏTLİ CƏMİYYƏTİ",9,96812.29,2024-10-20,Kotirovka | Bir mənbə | Birbaşa | Açıq Tender,"""ANALİTİK EKSPERTİZA MƏRKƏZİ"" PUBLİK HÜQUQİ ŞƏXSİ | ""AZƏRBAYCAN  DƏMİR YOLLARI"" QAPALI SƏHMDAR CƏMİYYƏTİ HƏKİM- SANİTAR XİDMƏTİ YOL SANİTAR-KARANTİN MÜFƏTTİŞLİYİ | ""AZƏRBAYCAN RESPUBLİKASI DÖVLƏT EHTİYATLARI AGENTLİYİ"" PUBLİK HÜQUQİ ŞƏXSİ | AZƏRBAYCAN RESPUBLİKASININ QİDA TƏHLÜKƏSİZLİYİ AGENTLİYİ | ""AZERGOLD"" QAPALI SƏHMDAR CƏMİYYƏTİ",etender.gov.az/api/contracts
etender-sup-1652,1301423061,"""EFFEKT QRUP"" MƏHDUD MƏSULİYYƏTLİ CƏMİYYƏTİ  ",9,61529.17,2024-10-25,Birbaşa | - | Kotirovka,"MİLLİ ONKOLOGİYA MƏRKƏZİ | AZƏRBAYCAN RESPUBLİKASININ ENERGETİKA NAZİRLİYİ | ""İSTEHLAK MALLARININ EKSPERTİZASI MƏRKƏZİ"" MƏHDUD MƏSULİYYƏTLİ CƏMİYYƏTİ",etender.gov.az/api/contracts
etender-sup-1653,1604416281,"""ŞANS CONSTRUCTION"" Məhdud Məsuliyyətli Cəmiyyəti",9,51040226.15,2024-10-14,"Bir mənbə | Açıq Tender | Təkliflər sorğusu | Açıq Tender (3,0 milyon ABŞ dollarının manat ekvivalentindən çox)","""AZƏRİŞIQ"" AÇIQ SƏHMDAR CƏMİYYƏTİ",etender.gov.az/api/contracts
etender-sup-1654,1000096931,"""VİTAM"" MƏHDUD MƏSULİYYƏTLİ CƏMİYYƏTİ",9,2195403.74,2024-10-09,Açıq Tender,AZƏRBAYCAN RESPUBLİKASININ DÖVLƏT TURİZM AGENTLİYİ,etender.gov.az/api/contracts
etender-sup-1655,3700063811,"""Astara"" qəzeti redaksiyası",9,1980.00,2024-09-23,Bir mənbə | Birbaşa,ASTARA RAYON İCRA HAKİMİYYƏTİ BAŞÇISININ HAMUŞAM KƏND ƏRAZİ NÜMAYƏNDƏLİYİ | ASTARA RAYON İCRA HAKİMİYYƏTİ | ASTARA RAYON İCRA HAKİMİYYƏTİ BAŞÇISININ TƏNGƏRÜD KƏNDİ ƏRAZİ NÜMAYƏNDƏLİYİ | ASTARA RAYON İCRA HAKİMİYYƏTİ BAŞÇISININ SƏNCƏRƏDİ KƏND ƏRAZİ NÜMAYƏNDƏLİYİ | ASTARA RAYON İCRA HAKİMİYYƏTİ BAŞÇISININ KAKALOS KƏND ƏRAZİ NÜMAYƏNDƏLİYİ,etender.gov.az/api/contracts
etender-sup-1656,1505690991,"""ARTHİUM GROUP"" Məhdud Məsuliyyətli Cəmiyyəti",9,189442.97,2022-10-12,Kotirovka,"ELMİ TƏDQİQAT KARDİOLOGİYA İNSTİTUTU | ""QAZAX MÜALİCƏ DİAQNOSTİKA MƏRKƏZİ"" PUBLİK HÜQUQİ ŞƏXSİ | ƏMƏK BAZARI VƏ SOSİAL MÜDAFİƏ MƏSƏLƏLƏRİ ÜZRƏ MİLLİ OBSERVATORİYA PUBLİK HÜQUQİ ŞƏXSİ | AZƏRBAYCAN MİLLİ ELMLƏR AKADEMİYASI AZƏRBAYCAN MILLI ENSIKLOPEDIYASI ELMİ MƏRKƏZİ | ""AZƏRBAYCAN ELMİ TƏDQİQAT TİBBİ BƏRPA İNSTİTUTU"" PUBLİK HÜQUQİ ŞƏXSİ     ",etender.gov.az/api/contracts
etender-sup-1657,1301875731,"""STRONG GROUP"" MƏHDUD MƏSULİYYƏTLİ CƏMİYYƏTİ",9,1127144.21,2024-09-27,Kotirovka | Açıq Tender,"""AZTELEKOM"" MƏHDUD MƏSULİYYƏTLİ CƏMİYYƏTİ | QARABAĞ İQTİSADİ RAYONUNDA BƏRPA,TİKİNTİ VƏ İDARƏETMƏ XİDMƏTİ PUBLİK HÜQUQİ ŞƏXSİ | ""BAKI DÖVLƏT UNİVERSİTETİ"" PUBLİK HÜQUQİ ŞƏXSİ | ""AZƏRSU"" AÇIQ SƏHMDAR CƏMİYYƏTİ | AZƏRBAYCAN RESPUBLİKASI DÖVLƏT SƏRHƏD XİDMƏTİ",etender.gov.az/api/contracts
etender-sup-1658,3101358681,"""PALLADİUM DEFENCE AND SECURİTY SOLUTİONS"" MƏHDUD MƏSULİYYƏTLİ CƏMİYYƏTİ",9,1581685.38,2024-09-12,Açıq Tender | -,"AZƏRBAYCAN RESPUBLİKASI DİN DAXİLİ QOŞUNLAR BAŞ İDARƏSİ | AZƏRBAYCAN RESPUBLİKASI PREZİDENTİNİN TƏHLÜKƏSİZLİK XİDMƏTİ MİLLİ QVARDİYA | ""AZƏRBAYCAN RESPUBLİKASININ MİNATƏMİZLƏMƏ AGENTLİYİ"" PUBLİK HÜQUQİ ŞƏXSİ | AZƏRBAYCAN RESPUBLİKASI XÜSUSİ DÖVLƏT MÜHAFİZƏ XİDMƏTİ",etender.gov.az/api/contracts
etender-sup-1659,2000517461,"""RA-STUDİO"" MƏHDUD MƏSULİYYƏTLİ CƏMİYYƏTİ",9,546895.30,2024-07-17,Açıq Tender | Bir mənbə | Təkliflər sorğusu | Kotirovka | -,"""Bakı Metropoliteni"" Qapalı Səhmdar Cəmiyyəti | ""MİDA"" MƏHDUD MƏSULİYYƏTLİ CƏMİYYƏTİ | ƏRAZİ TİKİNTİ-PLANLAŞDIRMA MƏRKƏZİ",etender.gov.az/api/contracts
etender-sup-1660,1402815281,"""AZAVTOBUS"" MƏHDUD MƏSULİYYƏTLİ CƏMİYYƏTİ	",9,4493506.29,2024-07-05,Bir mənbə | Açıq Tender | -,"AZƏRBAYCAN RESPUBLİKASI PREZİDENTİNİN TƏHLÜKƏSİZLİK XİDMƏTİ MİLLİ QVARDİYA | MƏNZİL-KOMMUNAL TƏMİR XİDMƏTİ | ""DAYANIQLI VƏ OPERATİV SOSİAL TƏMİNAT AGENTLİYİ"" PUBLİK HÜQUQİ ŞƏXSİ | ""AZƏRXALÇA"" AÇIQ SƏHMDAR CƏMİYYƏTİ | Azərbaycan Respublikası ""Azərxalça"" Açıq Səhmdar Cəmiyyəti",etender.gov.az/api/contracts
etender-sup-1661,1006246031,"""GLOBAL OILFIELD SOLUTIONS"" Məhdud Məsuliyyətli Cəmiyyəti",9,627524.00,2024-02-15,Açıq Tender | Kotirovka,"""AZƏRALÜMİNİUM"" MƏHDUD MƏSULİYYƏTLİ CƏMİYYƏTİ | "" DAŞKƏSƏN DƏMİR FİLİZ "" MƏHDUD MƏSULİYYƏTLİ CƏMİYYƏTİ | GƏNCƏ ŞƏHƏR MƏNZİL-KOMMUNAL TƏSƏRRÜFATI İSTEHSALAT BİRLİYİ | QARADAĞ RAYON İCRA HAKİMİYYƏTİ BAŞÇISI APARATININ MƏNZİL-KOMMUNAL TƏSƏRRÜFATI İSTEHSALAT BİRLİYİ | AZƏRBAYCAN RESPUBLİKASI EKOLOGİYA VƏ TƏBİİ SƏRVƏTLƏR NAZİRLİYİNİN SAHƏLƏRARASI NƏQLİYYAT VƏ KOMPLEKS MEXANİKİ TƏMİNAT İDARƏSİ",etender.gov.az/api/contracts
etender-sup-1662,1403225851,"""GRAVITY INC."" Məhdud Məsuliyyətli Cəmiyyəti",9,1797984.30,2024-01-26,Açıq Tender | -,"“DÖVLƏT MƏŞĞULLUQ AGENTLİYİ“ PUBLİK HÜQUQİ ŞƏXSİ | ""DÖVLƏT SOSİAL MÜDAFİƏ FONDU"" PUBLİK HÜQUQİ ŞƏXSİ | ""AZƏRKOSMOS"" AÇIQ SƏHMDAR CƏMİYYƏTİ",etender.gov.az/api/contracts
etender-sup-1663,1304011251,"""QƏRAZƏN"" MƏHDUD MƏSULİYYƏTLİ CƏMİYYƏTİ",9,5318058.24,2023-12-25,Kotirovka | Açıq Tender | -,"ƏDLİYYƏ NAZİRLİYİ TİBB BAŞ İDARƏSİ | AZƏRBAYCAN RESPUBLİKASİNİN MALİYYƏ NAZİRLİYİ | ""ANALİTİK EKSPERTİZA MƏRKƏZİ"" PUBLİK HÜQUQİ ŞƏXSİ  | AZƏRBAYCAN RESPUBLİKASI ƏDLİYYƏ NAZİRLİYİNİN ƏDLİYYƏ AKADEMİYASI | Azərbaycan Respublikasının Kənd Təsərrüfatı Nazirliyi",etender.gov.az/api/contracts
etender-sup-1664,5100792092,Sahibkar Memmedov Elnur Ramazan oglu,9,214153.10,2023-12-26,Kotirovka | -,"""BALAKƏN RAYON MƏRKƏZİ XƏSTƏXANASI"" PUBLİK HÜQUQİ ŞƏXS | ""ELMİ-TƏDQİQAT AĞCİYƏR XƏSTƏLİKLƏRİ İNSTİTUTU"" PUBLİK HÜQUQİ ŞƏXS | BALAKƏN RAYON MƏRKƏZİ XƏSTƏXANASI | ""QAX RAYON MƏRKƏZİ XƏSTƏXANASI"" PUBLİK HÜQUQİ ŞƏXS | ZAQATALA RAYONU İCRA HAKİMİYYƏTİ.",etender.gov.az/api/contracts
etender-sup-1665,2101371241,"""OSKAR-AR"" Məhdud Məsuliyyətli Cəmiyyəti",9,1643238.55,2023-11-03,Bir mənbə | Açıq Tender,QAZAX SUVARMA SİSTEMLƏRİ İDARƏSİ | BƏRDƏ SUVARMA SİSTEMLƏRİ İDARƏSİ | MİNGƏÇEVİR ŞƏHƏR YAŞILLAŞDIRMA VƏ SANİTAR-TƏMİZLİK İDARƏSİ | AĞDAM RAYON İCRA HAKİMİYYƏTİ | AĞCABƏDİ SUVARMA SİSTEMLƏRİ İDARƏSİ,etender.gov.az/api/contracts
etender-sup-1666,3000807771,"""TUNC"" MƏHDUD MƏSULİYYƏTLİ CƏMİYYƏTİ",9,190182.89,2023-10-03,Kotirovka | Açıq Tender,"ŞƏKİ RAYON PSİXİATRİYA XƏSTƏXANASI | ŞƏKİ ŞƏHƏR İCRA HAKİMİYYƏTİ | ""AZƏRİPƏK"" MƏHDUD MƏSULİYYƏTLİ CƏMİYYƏTİ | ŞƏKİ  MƏRKƏZİ RAYON XƏSTƏXANASI",etender.gov.az/api/contracts
etender-sup-1667,1805898911,"""FORTIS TRADING CO"" Məhdud Məsuliyyətli Cəmiyyəti",9,366638.24,2023-07-12,Kotirovka | Açıq Tender,"ŞÜVƏLAN UŞAQ VƏ AİLƏLƏRƏ DƏSTƏK MƏRKƏZİ | ""DAŞINMAZ ƏMLAKIN DÖVLƏT KADASTRI VƏ REYESTRİ"" PUBLİK HÜQUQİ ŞƏXSİ | ""RESPUBLİKA NEYROCƏRRAHİYYƏ XƏSTƏXANASI"" PUBLİK HÜQUQİ ŞƏXS | AILƏ, QADİN VƏ UŞAQ PROBLEMLƏRİ ÜZRƏ DÖVLƏT KOMİTƏSİ | ""BAKI  BAŞ SƏHİYYƏ MƏRKƏZİ "" PUBLİK HÜQUQİ ŞƏXSİ",etender.gov.az/api/contracts
etender-sup-1668,2200057031,Yevlax Meliservis İdarəsi   ,9,1649604.66,2023-08-18,Bir mənbə | Açıq Tender | Kotirovka,YUXARI ŞİRVAN KANALI İSTİSMARI İDARƏSİ | YEVLAX SUVARMA SİSTEMLƏRİ İDARƏSİ | YUXARI QARABAĞ KANALI İSTİSMARI İDARƏSİ | ŞİRVAN  MEŞƏ MELİORASİYA İDARƏSİ,etender.gov.az/api/contracts
etender-sup-1669,1006848721,"""VENDOR-CO"" Məhdud Məsuliyyətli Cəmiyyəti",9,384874.94,2023-08-28,Kotirovka | Açıq Tender,"""AZƏRALÜMİNİUM"" MƏHDUD MƏSULİYYƏTLİ CƏMİYYƏTİ",etender.gov.az/api/contracts
etender-sup-1670,1303555761,"""MUSTAFAOĞLU HOLDİNQ"" MƏHDUD MƏSULİYYƏTLİ CƏMİYYƏTİ",9,148523.36,2023-08-22,Kotirovka | -,"""AZƏRBAYCAN DÖVLƏT MƏDƏNİYYƏT VƏ İNCƏSƏNƏT UNİVERSİTETİ"" PUBLİK HÜQUQİ ŞƏXSİ  | ƏLİBƏY HÜSEYNZADƏ ADINA AZƏRBAYCAN DÖVLƏT MƏDƏNİYYƏT VƏ İNCƏSƏNƏT UNİVERSİTETİ | ƏDLİYYƏ NAZİRLİYİ TİBB BAŞ İDARƏSİ | AKADEMİK ZƏRİFƏ ƏLİYEVA ADINA MİLLİ OFTALMOLOGİYA MƏRKƏZİ | ""AZERGOLD"" QAPALI SƏHMDAR CƏMİYYƏTİ",etender.gov.az/api/contracts
etender-sup-1671,1505265951,"""ENYU GROUP"" Məhdud Məsuliyyətli Cəmiyyəti",9,740579.37,2023-08-15,Açıq Tender | Kotirovka,"""AZƏRSU"" AÇIQ SƏHMDAR CƏMİYYƏTİ | ""QARADAĞ TİBB MƏRKƏZİ"" PUBLİK HÜQUQİ ŞƏXSİ | AZƏRBAYCAN RESPUBLİKASININ QİDA TƏHLÜKƏSİZLİYİ AGENTLİYİ | AZƏRBAYCAN RESPUBLİKASI DÖVLƏT NEFT FONDU | ""ŞAHDAĞ TURİZM MƏRKƏZİ"" QAPALI SƏHMDAR CƏMİYYƏTİ",etender.gov.az/api/contracts
etender-sup-1672,1701083001,"""UHY AUDİT"" MƏHDUD MƏSULİYYƏTLİ CƏMİYYƏTİ   ",9,148296.50,2023-07-03,Açıq Tender | Kotirovka | -,"""AQRAR TƏDARÜK VƏ TƏCHİZAT"" ACIQ SƏHMDAR CƏMİYYƏTİ | ""AZƏRİSTİLİKTƏCHİZAT"" AÇIQ SƏHMDAR CƏMİYYƏTİ | ""DAYANIQLI VƏ OPERATİV SOSİAL TƏMİNAT AGENTLİYİ"" PUBLİK HÜQUQİ ŞƏXSİ | ""ELEKTRON HÖKUMƏTİN İNKİŞAFI MƏRKƏZİ"" PUBLİK HÜQUQİ ŞƏXSİ | “DÖVLƏT MƏŞĞULLUQ AGENTLİYİ“ PUBLİK HÜQUQİ ŞƏXSİ",etender.gov.az/api/contracts
etender-sup-1673,3500194311,"""GİRDİMAN TƏMİR-TİKİNTİ"" MƏHDUD MƏSULİYYƏTLİ CƏMİYYƏTİ",9,1300621.06,2023-05-30,Açıq Tender | -,YUXARI ŞİRVAN KANALI İSTİSMARI İDARƏSİ | AĞSU SUVARMA SİSTEMLƏRİ İDARƏSİ | GƏDƏBƏY RAYON İCRA HAKİMİYYƏTİ,etender.gov.az/api/contracts
etender-sup-1674,1305634431,"""ECE GROUP"" Məhdud Məsuliyyətli Cəmiyyəti",9,3017815.62,2023-05-31,Kotirovka | Açıq Tender | Təkliflər sorğusu,"SALYAN REGİONAL MÜHAFİZƏ ŞÖBƏSİ | DAXİLİ İŞLƏR NAZİRLİYİNİN BAŞ MÜHAFİZƏ İDARƏSİ | AĞSU SUVARMA SİSTEMLƏRİ İDARƏSİ | ""AZERGOLD"" QAPALI SƏHMDAR CƏMİYYƏTİ | FÖVQƏLADƏ HALLAR NAZİRLİYİ TİKİNTİDƏ TƏHLÜKƏSİZLİYƏ NƏZARƏT DÖVLƏT AGENTLİYİNİN TİKİLMƏKDƏ OLAN OBYEKTLƏRİN BİRLƏŞMİŞ MÜDRİYYƏTİ",etender.gov.az/api/contracts
etender-sup-1675,1403314451,"""Yurd Pharma"" Məhdud Məsuliyyətli Cəmiyyəti ",9,3191678.16,2023-02-09,Bir mənbə | Açıq Tender,"SAATLI RAYON İCRA HAKİMİYYƏTİ | ""İCBARİ TİBBİ SIĞORTA ÜZRƏ DÖVLƏT AGENTLİYİ"" PUBLİK HÜQUQİ ŞƏXS | ""İNNOVASİYA VƏ TƏCHİZAT MƏRKƏZİ"" PUBLİK HÜQUQİ ŞƏXSİ",etender.gov.az/api/contracts
etender-sup-1676,6600143371,"""R.V. YOL İNŞAAT"" MƏHDUD MƏSULİYYƏTLİ CƏMİYYƏTİ",9,8174347.04,2022-12-20,"Açıq Tender | Kotirovka | Açıq Tender (3,0 milyon ABŞ dollarının manat ekvivalentindən çox)",NEFTÇALA RAYON İCRA HAKİMİYYƏTİ | LƏNKƏRAN ŞƏHƏRİ İCRA HAKİMİYYƏTİ | AZƏRBAYCAN RESPUBLİKASI ŞABRAN RAYON İCRA HAKİMİYYƏTİ BAŞÇISININ ŞABRAN ŞƏHƏRİ ÜZRƏ NÜMAYƏNDƏSİ | YAŞILLAŞDIRMA MÜƏSSİSƏLƏRİ BAŞ İSTEHSALAT İDARƏSİNİN SU QUYULARININ İSTİSMARI VƏ TƏMİRİ XİDMƏTİ MÜƏSSİSƏSİ | QUSAR RAYON İCRA HAKİMİYYƏTİ BAŞÇISININ APARATI,etender.gov.az/api/contracts
etender-sup-1677,2001822401,"""TEXNOMAKS"" MƏHDUD MƏSULİYYƏTLİ CƏMİYYƏTİ",9,2047402.54,2022-12-28,Açıq Tender,LƏNKƏRAN ŞƏHƏRİ İCRA HAKİMİYYƏTİ | QARADAĞ RAYON İCRA HAKİMİYYƏTİ BAŞÇISI APARATININ MƏNZİL-KOMMUNAL TƏSƏRRÜFATI İSTEHSALAT BİRLİYİ | MİNGƏÇEVİR ŞƏHƏR MƏNZİL-KOMMUNAL TƏSƏRRÜFATI İSTEHSALAT BİRLİYİ | AZƏRBAYCAN RESPUBLİKASI MİLLİ MƏCLİSİ | AZƏRBAYCAN RESPUBLİKASI QAÇQINLARIN VƏ MƏCBURİ KÖÇKÜNLƏRİN İŞLƏRİ ÜZRƏ DÖVLƏT KOMİTƏSİNİN TİKİLMƏKDƏ OLAN MÜƏSSİSƏLƏR MÜDİRİYYƏTİ,etender.gov.az/api/contracts
