id,company_name,country,categories,stands,exhibitions,years,appearance_count,extra_json
expo-00390,BOOMERANG AGENCY,Azərbaycan,MEDİA | NAXÇIVAN MUXTAR RESPUBLİKASININ MİLLİ STENDİ | TƏRƏFDAŞLAR,M118,BakuBuild | Caspian Agro Week | Caspian Oil & Gas | InterFood Azerbaijan | TransLogistica Caspian,2025,5,"{""appearances"": [{""exhibition"": ""bakubuild"", ""exhibition_label"": ""BakuBuild"", ""year"": ""2025"", ""category"": ""TƏRƏFDAŞLAR"", ""stand"": ""-"", ""company_id"": ""335320"", ""source_url"": ""https://bakubuild.az/az/exhibitors-list/year/2025""}, {""exhibition"": ""interfood"", ""exhibition_label"": ""InterFood Azerbaijan"", ""year"": ""2025"", ""category"": ""NAXÇIVAN MUXTAR RESPUBLİKASININ MİLLİ STENDİ"", ""stand"": ""-"", ""company_id"": """", ""source_url"": ""https://interfood.az/az/exhibitors-list/year/2025""}, {""exhibition"": ""caspianoilgas"", ""exhibition_label"": ""Caspian Oil & Gas"", ""year"": ""2025"", ""category"": ""MEDİA"", ""stand"": ""-"", ""company_id"": ""335320"", ""source_url"": ""https://caspianoilgas.az/az/exhibitors-list/year/2025""}, {""exhibition"": ""translogistica"", ""exhibition_label"": ""TransLogistica Caspian"", ""year"": ""2025"", ""category"": ""MEDİA"", ""stand"": ""-"", ""company_id"": ""335320"", ""source_url"": ""https://translogistica.az/az/exhibitors-list/year/2025""}, {""exhibition"": ""caspianagroweek"", ""exhibition_label"": ""Caspian Agro Week"", ""year"": ""2025"", ""category"": ""MEDİA"", ""stand"": ""M118"", ""company_id"": ""335320"", ""source_url"": ""https://caspianagroweek.az/az/exhibitors-list/year/2025""}]}"
expo-00391,BORTOLOTTI SALUMI,Azərbaycan,MEDİA,2A330-7..,InterFood Azerbaijan,2024,1,"{""appearances"": [{""exhibition"": ""interfood"", ""exhibition_label"": ""InterFood Azerbaijan"", ""year"": ""2024"", ""category"": ""MEDİA"", ""stand"": ""2A330-7.."", ""company_id"": """", ""source_url"": ""https://interfood.az/az/exhibitors-list/year/2024""}]}"
expo-00392,BOS SHELF MMC,Azərbaycan,MEDİA,1116 | C1116,Caspian Oil & Gas,2019 | 2022,2,"{""appearances"": [{""exhibition"": ""caspianoilgas"", ""exhibition_label"": ""Caspian Oil & Gas"", ""year"": ""2019"", ""category"": ""MEDİA"", ""stand"": ""1116"", ""company_id"": ""4586"", ""source_url"": ""https://caspianoilgas.az/az/exhibitors-list/year/2019""}, {""exhibition"": ""caspianoilgas"", ""exhibition_label"": ""Caspian Oil & Gas"", ""year"": ""2022"", ""category"": ""MEDİA"", ""stand"": ""C1116"", ""company_id"": ""4586"", ""source_url"": ""https://caspianoilgas.az/az/exhibitors-list/year/2022""}]}"
expo-00393,"BOULEVARD HOTEL BAKU, AUTOGRAPH COLLECTION",Azərbaycan,MEDİA | TƏRƏFDAŞLAR,,Aquatherm Baku | BakuBuild | Beauty Expo Baku | Caspian Agro Week | Caspian Oil & Gas | InterFood Azerbaijan | Securex Caspian | TransLogistica Caspian,2019,9,"{""appearances"": [{""exhibition"": ""bakubuild"", ""exhibition_label"": ""BakuBuild"", ""year"": ""2019"", ""category"": ""TƏRƏFDAŞLAR"", ""stand"": ""-"", ""company_id"": ""4863"", ""source_url"": ""https://bakubuild.az/az/exhibitors-list/year/2019""}, {""exhibition"": ""aquatherm"", ""exhibition_label"": ""Aquatherm Baku"", ""year"": ""2019"", ""category"": ""TƏRƏFDAŞLAR"", ""stand"": ""-"", ""company_id"": ""4863"", ""source_url"": ""https://aquatherm.az/az/exhibitors-list/year/2019""}, {""exhibition"": ""beautyexpo"", ""exhibition_label"": ""Beauty Expo Baku"", ""year"": ""2019"", ""category"": ""TƏRƏFDAŞLAR"", ""stand"": ""-"", ""company_id"": ""4863"", ""source_url"": ""https://beautyexpo.az/az/exhibitors-list/year/2019""}, {""exhibition"": ""interfood"", ""exhibition_label"": ""InterFood Azerbaijan"", ""year"": ""2019"", ""category"": ""MEDİA"", ""stand"": ""-"", ""company_id"": ""4863"", ""source_url"": ""https://interfood.az/az/exhibitors-list/year/2019""}, {""exhibition"": ""caspianoilgas"", ""exhibition_label"": ""Caspian Oil & Gas"", ""year"": ""2019"", ""category"": ""MEDİA"", ""stand"": ""-"", ""company_id"": ""4863"", ""source_url"": ""https://caspianoilgas.az/az/exhibitors-list/year/2019""}, {""exhibition"": ""securexcaspian"", ""exhibition_label"": ""Securex Caspian"", ""year"": ""2019"", ""category"": ""TƏRƏFDAŞLAR"", ""stand"": ""-"", ""company_id"": ""4863"", ""source_url"": ""https://securexcaspian.az/az/exhibitors-list/year/2019""}, {""exhibition"": ""securexcaspian"", ""exhibition_label"": ""Securex Caspian"", ""year"": ""2019"", ""category"": ""TƏRƏFDAŞLAR"", ""stand"": ""-"", ""company_id"": ""4863"", ""source_url"": ""https://securexcaspian.az/az/exhibitors-list/year/2019""}, {""exhibition"": ""translogistica"", ""exhibition_label"": ""TransLogistica Caspian"", ""year"": ""2019"", ""category"": ""MEDİA"", ""stand"": ""-"", ""company_id"": ""4863"", ""source_url"": ""https://translogistica.az/az/exhibitors-list/year/2019""}, {""exhibition"": ""caspianagroweek"", ""exhibition_label"": ""Caspian Agro Week"", ""year"": ""2019"", ""category"": ""MEDİA"", ""stand"": ""-"", ""company_id"": ""4863"", ""source_url"": ""https://caspianagroweek.az/az/exhibitors-list/year/2019""}]}"
expo-00394,BOUTİQUE BAKU JURNALI,Azərbaycan,MEDİA,P120,Beauty Expo Baku | TransLogistica Caspian,2019,2,"{""appearances"": [{""exhibition"": ""beautyexpo"", ""exhibition_label"": ""Beauty Expo Baku"", ""year"": ""2019"", ""category"": ""MEDİA"", ""stand"": ""P120"", ""company_id"": ""4294"", ""source_url"": ""https://beautyexpo.az/az/exhibitors-list/year/2019""}, {""exhibition"": ""translogistica"", ""exhibition_label"": ""TransLogistica Caspian"", ""year"": ""2019"", ""category"": ""MEDİA"", ""stand"": ""P120"", ""company_id"": ""4294"", ""source_url"": ""https://translogistica.az/az/exhibitors-list/year/2019""}]}"
expo-00395,BP AZƏRBAYCAN,Azərbaycan,MEDİA,1210 | 1C230 | C1210,Caspian Oil & Gas,2019 | 2022 | 2023 | 2024,4,"{""appearances"": [{""exhibition"": ""caspianoilgas"", ""exhibition_label"": ""Caspian Oil & Gas"", ""year"": ""2019"", ""category"": ""MEDİA"", ""stand"": ""1210"", ""company_id"": ""4583"", ""source_url"": ""https://caspianoilgas.az/az/exhibitors-list/year/2019""}, {""exhibition"": ""caspianoilgas"", ""exhibition_label"": ""Caspian Oil & Gas"", ""year"": ""2022"", ""category"": ""MEDİA"", ""stand"": ""C1210"", ""company_id"": ""4583"", ""source_url"": ""https://caspianoilgas.az/az/exhibitors-list/year/2022""}, {""exhibition"": ""caspianoilgas"", ""exhibition_label"": ""Caspian Oil & Gas"", ""year"": ""2023"", ""category"": ""MEDİA"", ""stand"": ""1C230"", ""company_id"": ""4583"", ""source_url"": ""https://caspianoilgas.az/az/exhibitors-list/year/2023""}, {""exhibition"": ""caspianoilgas"", ""exhibition_label"": ""Caspian Oil & Gas"", ""year"": ""2024"", ""category"": ""MEDİA"", ""stand"": ""1C230"", ""company_id"": ""4583"", ""source_url"": ""https://caspianoilgas.az/az/exhibitors-list/year/2024""}]}"
expo-00396,BRIDGESTONE,Azərbaycan,MEDİA,2T360,TransLogistica Caspian,2025,1,"{""appearances"": [{""exhibition"": ""translogistica"", ""exhibition_label"": ""TransLogistica Caspian"", ""year"": ""2025"", ""category"": ""MEDİA"", ""stand"": ""2T360"", ""company_id"": ""333656"", ""source_url"": ""https://translogistica.az/az/exhibitors-list/year/2025""}]}"
expo-00397,BRIGHTMAN BMC MMC,Azərbaycan,AZPROMO,4F204-6,InterFood Azerbaijan,2026,1,"{""appearances"": [{""exhibition"": ""interfood"", ""exhibition_label"": ""InterFood Azerbaijan"", ""year"": ""2026"", ""category"": ""AZPROMO"", ""stand"": ""4F204-6"", ""company_id"": """", ""source_url"": ""https://interfood.az/az/exhibitors-list/year/2026""}]}"
expo-00398,BRIGHTMAN BUSINESS MANAGEMENT CONSULTANTS MMC,Azərbaycan,NAXÇIVAN MUXTAR RESPUBLİKASININ MİLLİ STENDİ,4F102-2,InterFood Azerbaijan,2025,1,"{""appearances"": [{""exhibition"": ""interfood"", ""exhibition_label"": ""InterFood Azerbaijan"", ""year"": ""2025"", ""category"": ""NAXÇIVAN MUXTAR RESPUBLİKASININ MİLLİ STENDİ"", ""stand"": ""4F102-2"", ""company_id"": """", ""source_url"": ""https://interfood.az/az/exhibitors-list/year/2025""}]}"
expo-00399,BRPG MMC,Azərbaycan,TƏRƏFDAŞ,A2064,Caspian Agro Week,2021,1,"{""appearances"": [{""exhibition"": ""caspianagroweek"", ""exhibition_label"": ""Caspian Agro Week"", ""year"": ""2021"", ""category"": ""TƏRƏFDAŞ"", ""stand"": ""A2064"", ""company_id"": ""6261"", ""source_url"": ""https://caspianagroweek.az/az/exhibitors-list/year/2021""}]}"
expo-00400,BUKETERIA,Azərbaycan,TƏRƏFDAŞ | TƏRƏFDAŞLAR,,BakuBuild | Caspian Agro Week,2025 | 2026,2,"{""appearances"": [{""exhibition"": ""bakubuild"", ""exhibition_label"": ""BakuBuild"", ""year"": ""2025"", ""category"": ""TƏRƏFDAŞLAR"", ""stand"": ""-"", ""company_id"": ""345290"", ""source_url"": ""https://bakubuild.az/az/exhibitors-list/year/2025""}, {""exhibition"": ""caspianagroweek"", ""exhibition_label"": ""Caspian Agro Week"", ""year"": ""2026"", ""category"": ""TƏRƏFDAŞ"", ""stand"": ""-"", ""company_id"": ""345290"", ""source_url"": ""https://caspianagroweek.az/az/exhibitors-list/year/2026""}]}"
expo-00401,BUSİNESS CATALOGUE,Azərbaycan,MEDİA,P130,InterFood Azerbaijan,2019,1,"{""appearances"": [{""exhibition"": ""interfood"", ""exhibition_label"": ""InterFood Azerbaijan"", ""year"": ""2019"", ""category"": ""MEDİA"", ""stand"": ""P130"", ""company_id"": """", ""source_url"": ""https://interfood.az/az/exhibitors-list/year/2019""}]}"
expo-00402,BUSİNESS TİME,Azərbaycan,MEDİA,,Caspian Agro Week | Caspian Oil & Gas | InterFood Azerbaijan | TransLogistica Caspian,2026,4,"{""appearances"": [{""exhibition"": ""interfood"", ""exhibition_label"": ""InterFood Azerbaijan"", ""year"": ""2026"", ""category"": ""MEDİA"", ""stand"": ""-"", ""company_id"": """", ""source_url"": ""https://interfood.az/az/exhibitors-list/year/2026""}, {""exhibition"": ""caspianoilgas"", ""exhibition_label"": ""Caspian Oil & Gas"", ""year"": ""2026"", ""category"": ""MEDİA"", ""stand"": ""-"", ""company_id"": """", ""source_url"": ""https://caspianoilgas.az/az/exhibitors-list/year/2026""}, {""exhibition"": ""translogistica"", ""exhibition_label"": ""TransLogistica Caspian"", ""year"": ""2026"", ""category"": ""MEDİA"", ""stand"": ""-"", ""company_id"": """", ""source_url"": ""https://translogistica.az/az/exhibitors-list/year/2026""}, {""exhibition"": ""caspianagroweek"", ""exhibition_label"": ""Caspian Agro Week"", ""year"": ""2026"", ""category"": ""MEDİA"", ""stand"": ""-"", ""company_id"": """", ""source_url"": ""https://caspianagroweek.az/az/exhibitors-list/year/2026""}]}"
expo-00403,BUSİNESS TİME AZERBAIJAN JURNALI,Azərbaycan,MEDİA,M106,Caspian Agro Week,2026,1,"{""appearances"": [{""exhibition"": ""caspianagroweek"", ""exhibition_label"": ""Caspian Agro Week"", ""year"": ""2026"", ""category"": ""MEDİA"", ""stand"": ""M106"", ""company_id"": ""273808"", ""source_url"": ""https://caspianagroweek.az/az/exhibitors-list/year/2026""}]}"
expo-00404,BUSİNESS TİME JURNALI,Azərbaycan,MEDİA,2M062 | 3M016 | 3P016 | M106 | P106,Aquatherm Baku | BakuBuild | Caspian Agro Week | Caspian Oil & Gas | InterFood Azerbaijan | Securex Caspian | TransLogistica Caspian,2023 | 2024 | 2025 | 2026,12,"{""appearances"": [{""exhibition"": ""bakubuild"", ""exhibition_label"": ""BakuBuild"", ""year"": ""2023"", ""category"": ""MEDİA"", ""stand"": ""3P016"", ""company_id"": ""273808"", ""source_url"": ""https://bakubuild.az/az/exhibitors-list/year/2023""}, {""exhibition"": ""bakubuild"", ""exhibition_label"": ""BakuBuild"", ""year"": ""2024"", ""category"": ""MEDİA"", ""stand"": ""-"", ""company_id"": ""273808"", ""source_url"": ""https://bakubuild.az/az/exhibitors-list/year/2024""}, {""exhibition"": ""bakubuild"", ""exhibition_label"": ""BakuBuild"", ""year"": ""2025"", ""category"": ""MEDİA"", ""stand"": ""2M062"", ""company_id"": ""273808"", ""source_url"": ""https://bakubuild.az/az/exhibitors-list/year/2025""}, {""exhibition"": ""aquatherm"", ""exhibition_label"": ""Aquatherm Baku"", ""year"": ""2024"", ""category"": ""MEDİA"", ""stand"": ""-"", ""company_id"": ""273808"", ""source_url"": ""https://aquatherm.az/az/exhibitors-list/year/2024""}, {""exhibition"": ""interfood"", ""exhibition_label"": ""InterFood Azerbaijan"", ""year"": ""2024"", ""category"": ""MEDİA"", ""stand"": ""-"", ""company_id"": ""273808"", ""source_url"": ""https://interfood.az/az/exhibitors-list/year/2024""}, {""exhibition"": ""interfood"", ""exhibition_label"": ""InterFood Azerbaijan"", ""year"": ""2026"", ""category"": ""MEDİA"", ""stand"": ""-"", ""company_id"": ""273808"", ""source_url"": ""https://interfood.az/az/exhibitors-list/year/2026""}, {""exhibition"": ""caspianoilgas"", ""exhibition_label"": ""Caspian Oil & Gas"", ""year"": ""2024"", ""category"": ""MEDİA"", ""stand"": ""-"", ""company_id"": ""273808"", ""source_url"": ""https://caspianoilgas.az/az/exhibitors-list/year/2024""}, {""exhibition"": ""securexcaspian"", ""exhibition_label"": ""Securex Caspian"", ""year"": ""2024"", ""category"": ""MEDİA"", ""stand"": ""-"", ""company_id"": ""273808"", ""source_url"": ""https://securexcaspian.az/az/exhibitors-list/year/2024""}, {""exhibition"": ""translogistica"", ""exhibition_label"": ""TransLogistica Caspian"", ""year"": ""2024"", ""category"": ""MEDİA"", ""stand"": ""-"", ""company_id"": ""273808"", ""source_url"": ""https://translogistica.az/az/exhibitors-list/year/2024""}, {""exhibition"": ""caspianagroweek"", ""exhibition_label"": ""Caspian Agro Week"", ""year"": ""2023"", ""category"": ""MEDİA"", ""stand"": ""P106"", ""company_id"": ""273808"", ""source_url"": ""https://caspianagroweek.az/az/exhibitors-list/year/2023""}, {""exhibition"": ""caspianagroweek"", ""exhibition_label"": ""Caspian Agro Week"", ""year"": ""2024"", ""category"": ""MEDİA"", ""stand"": ""3M016"", ""company_id"": ""273808"", ""source_url"": ""https://caspianagroweek.az/az/exhibitors-list/year/2024""}, {""exhibition"": ""caspianagroweek"", ""exhibition_label"": ""Caspian Agro Week"", ""year"": ""2025"", ""category"": ""MEDİA"", ""stand"": ""M106"", ""company_id"": ""273808"", ""source_url"": ""https://caspianagroweek.az/az/exhibitors-list/year/2025""}]}"
expo-00405,BUTA GROUP,Azərbaycan,MEDİA,2A410 | F1215,Caspian Agro Week | InterFood Azerbaijan,2021 | 2023,2,"{""appearances"": [{""exhibition"": ""interfood"", ""exhibition_label"": ""InterFood Azerbaijan"", ""year"": ""2021"", ""category"": ""MEDİA"", ""stand"": ""F1215"", ""company_id"": ""6206"", ""source_url"": ""https://interfood.az/az/exhibitors-list/year/2021""}, {""exhibition"": ""caspianagroweek"", ""exhibition_label"": ""Caspian Agro Week"", ""year"": ""2023"", ""category"": ""MEDİA"", ""stand"": ""2A410"", ""company_id"": ""6206"", ""source_url"": ""https://caspianagroweek.az/az/exhibitors-list/year/2023""}]}"
expo-00406,BUTA SUPPLY MMC,Azərbaycan,MEDİA,1C122 | 2C085,Caspian Oil & Gas,2024 | 2025 | 2026,3,"{""appearances"": [{""exhibition"": ""caspianoilgas"", ""exhibition_label"": ""Caspian Oil & Gas"", ""year"": ""2024"", ""category"": ""MEDİA"", ""stand"": ""2C085"", ""company_id"": """", ""source_url"": ""https://caspianoilgas.az/az/exhibitors-list/year/2024""}, {""exhibition"": ""caspianoilgas"", ""exhibition_label"": ""Caspian Oil & Gas"", ""year"": ""2025"", ""category"": ""MEDİA"", ""stand"": ""1C122"", ""company_id"": ""334552"", ""source_url"": ""https://caspianoilgas.az/az/exhibitors-list/year/2025""}, {""exhibition"": ""caspianoilgas"", ""exhibition_label"": ""Caspian Oil & Gas"", ""year"": ""2026"", ""category"": ""MEDİA"", ""stand"": ""1C122"", ""company_id"": ""314208"", ""source_url"": ""https://caspianoilgas.az/az/exhibitors-list/year/2026""}]}"
expo-00407,BƏHRAM BAĞIRZADƏ,Azərbaycan,MEDİA,,Caspian Agro Week | Caspian Oil & Gas,2022 | 2025,3,"{""appearances"": [{""exhibition"": ""caspianoilgas"", ""exhibition_label"": ""Caspian Oil & Gas"", ""year"": ""2022"", ""category"": ""MEDİA"", ""stand"": ""-"", ""company_id"": ""7332"", ""source_url"": ""https://caspianoilgas.az/az/exhibitors-list/year/2022""}, {""exhibition"": ""caspianoilgas"", ""exhibition_label"": ""Caspian Oil & Gas"", ""year"": ""2025"", ""category"": ""MEDİA"", ""stand"": ""-"", ""company_id"": ""7332"", ""source_url"": ""https://caspianoilgas.az/az/exhibitors-list/year/2025""}, {""exhibition"": ""caspianagroweek"", ""exhibition_label"": ""Caspian Agro Week"", ""year"": ""2025"", ""category"": ""MEDİA"", ""stand"": ""-"", ""company_id"": ""7332"", ""source_url"": ""https://caspianagroweek.az/az/exhibitors-list/year/2025""}]}"
expo-00408,BƏRƏKƏT-İ MMC,Azərbaycan,MEDİA,2A077,Aquatherm Baku,2023,1,"{""appearances"": [{""exhibition"": ""aquatherm"", ""exhibition_label"": ""Aquatherm Baku"", ""year"": ""2023"", ""category"": ""MEDİA"", ""stand"": ""2A077"", ""company_id"": ""301784"", ""source_url"": ""https://aquatherm.az/az/exhibitors-list/year/2023""}]}"
expo-00409,CAHAN SƏNAYE KOMPLEKSI MMC,Azərbaycan,TƏRƏFDAŞLAR,A2210,Aquatherm Baku | BakuBuild | Securex Caspian,2019 | 2026,3,"{""appearances"": [{""exhibition"": ""bakubuild"", ""exhibition_label"": ""BakuBuild"", ""year"": ""2026"", ""category"": ""TƏRƏFDAŞLAR"", ""stand"": ""-"", ""company_id"": """", ""source_url"": ""https://bakubuild.az/az/exhibitors-list/year/2026""}, {""exhibition"": ""aquatherm"", ""exhibition_label"": ""Aquatherm Baku"", ""year"": ""2019"", ""category"": ""TƏRƏFDAŞLAR"", ""stand"": ""A2210"", ""company_id"": ""5547"", ""source_url"": ""https://aquatherm.az/az/exhibitors-list/year/2019""}, {""exhibition"": ""securexcaspian"", ""exhibition_label"": ""Securex Caspian"", ""year"": ""2019"", ""category"": ""TƏRƏFDAŞLAR"", ""stand"": ""A2210"", ""company_id"": ""5547"", ""source_url"": ""https://securexcaspian.az/az/exhibitors-list/year/2019""}]}"
expo-00410,CAHAN TABAK BEYNƏLXALQ MMC,Azərbaycan,MEDİA | MURMANSK VİLAYETİ,2F002,InterFood Azerbaijan,2019 | 2022 | 2023,3,"{""appearances"": [{""exhibition"": ""interfood"", ""exhibition_label"": ""InterFood Azerbaijan"", ""year"": ""2019"", ""category"": ""MEDİA"", ""stand"": ""2F002"", ""company_id"": ""4656"", ""source_url"": ""https://interfood.az/az/exhibitors-list/year/2019""}, {""exhibition"": ""interfood"", ""exhibition_label"": ""InterFood Azerbaijan"", ""year"": ""2022"", ""category"": ""MEDİA"", ""stand"": ""2F002"", ""company_id"": ""4656"", ""source_url"": ""https://interfood.az/az/exhibitors-list/year/2022""}, {""exhibition"": ""interfood"", ""exhibition_label"": ""InterFood Azerbaijan"", ""year"": ""2023"", ""category"": ""MURMANSK VİLAYETİ"", ""stand"": ""2F002"", ""company_id"": ""4656"", ""source_url"": ""https://interfood.az/az/exhibitors-list/year/2023""}]}"
expo-00411,CAHAN TOBACCO INTERNATIONAL MMC,Azərbaycan,NAXÇIVAN MUXTAR RESPUBLİKASININ MİLLİ STENDİ,4F100-10,InterFood Azerbaijan,2025,1,"{""appearances"": [{""exhibition"": ""interfood"", ""exhibition_label"": ""InterFood Azerbaijan"", ""year"": ""2025"", ""category"": ""NAXÇIVAN MUXTAR RESPUBLİKASININ MİLLİ STENDİ"", ""stand"": ""4F100-10"", ""company_id"": """", ""source_url"": ""https://interfood.az/az/exhibitors-list/year/2025""}]}"
expo-00412,CAHE IH,Azərbaycan,MEDİA,A1102/4012,Caspian Agro Week,2019,1,"{""appearances"": [{""exhibition"": ""caspianagroweek"", ""exhibition_label"": ""Caspian Agro Week"", ""year"": ""2019"", ""category"": ""MEDİA"", ""stand"": ""A1102/4012"", ""company_id"": """", ""source_url"": ""https://caspianagroweek.az/az/exhibitors-list/year/2019""}]}"
expo-00413,CAN - PA LLC,Azərbaycan,ATS FOOD | MEDİA | MURMANSK VİLAYETİ | NAXÇIVAN MUXTAR RESPUBLİKASININ MİLLİ STENDİ | ŞİRVAN AQRO MMC,1F254 | 1F256 | 4F202,InterFood Azerbaijan,2019 | 2021 | 2022 | 2023 | 2024 | 2025 | 2026 | 2027,8,"{""appearances"": [{""exhibition"": ""interfood"", ""exhibition_label"": ""InterFood Azerbaijan"", ""year"": ""2019"", ""category"": ""MEDİA"", ""stand"": ""1F254"", ""company_id"": ""4647"", ""source_url"": ""https://interfood.az/az/exhibitors-list/year/2019""}, {""exhibition"": ""interfood"", ""exhibition_label"": ""InterFood Azerbaijan"", ""year"": ""2021"", ""category"": ""MEDİA"", ""stand"": ""1F254"", ""company_id"": ""4647"", ""source_url"": ""https://interfood.az/az/exhibitors-list/year/2021""}, {""exhibition"": ""interfood"", ""exhibition_label"": ""InterFood Azerbaijan"", ""year"": ""2022"", ""category"": ""MEDİA"", ""stand"": ""1F254"", ""company_id"": ""4647"", ""source_url"": ""https://interfood.az/az/exhibitors-list/year/2022""}, {""exhibition"": ""interfood"", ""exhibition_label"": ""InterFood Azerbaijan"", ""year"": ""2023"", ""category"": ""MURMANSK VİLAYETİ"", ""stand"": ""1F254"", ""company_id"": ""4647"", ""source_url"": ""https://interfood.az/az/exhibitors-list/year/2023""}, {""exhibition"": ""interfood"", ""exhibition_label"": ""InterFood Azerbaijan"", ""year"": ""2024"", ""category"": ""MEDİA"", ""stand"": ""1F256"", ""company_id"": ""4647"", ""source_url"": ""https://interfood.az/az/exhibitors-list/year/2024""}, {""exhibition"": ""interfood"", ""exhibition_label"": ""InterFood Azerbaijan"", ""year"": ""2025"", ""category"": ""NAXÇIVAN MUXTAR RESPUBLİKASININ MİLLİ STENDİ"", ""stand"": ""1F254"", ""company_id"": ""4647"", ""source_url"": ""https://interfood.az/az/exhibitors-list/year/2025""}, {""exhibition"": ""interfood"", ""exhibition_label"": ""InterFood Azerbaijan"", ""year"": ""2026"", ""category"": ""ŞİRVAN AQRO MMC"", ""stand"": ""4F202"", ""company_id"": ""4647"", ""source_url"": ""https://interfood.az/az/exhibitors-list/year/2026""}, {""exhibition"": ""interfood"", ""exhibition_label"": ""InterFood Azerbaijan"", ""year"": ""2027"", ""category"": ""ATS FOOD"", ""stand"": ""-"", ""company_id"": """", ""source_url"": ""https://interfood.az/az/exhibitors-list/year/2027""}]}"
