id,company_name,country,category,stand,exhibition_site,exhibition_label,exhibition_year,exhibition_id,company_id,source_url
expo-raw-002090,TEGETA MOTORS BAKU MMC,Azərbaycan,MEDİA,5A110,caspianagroweek,Caspian Agro Week,2023,238,7706,https://caspianagroweek.az/az/exhibitors-list/year/2023
expo-raw-002091,TOXUMÇULUQ VƏ TİNGÇİLİK MMC,Azərbaycan,MEDİA,2A112,caspianagroweek,Caspian Agro Week,2023,238,274134,https://caspianagroweek.az/az/exhibitors-list/year/2023
expo-raw-002092,VETART,Azərbaycan,MEDİA,2A112-2,caspianagroweek,Caspian Agro Week,2023,238,,https://caspianagroweek.az/az/exhibitors-list/year/2023
expo-raw-002093,OLD BAKU CONSTRUCTİPN MMC,Azərbaycan,MEDİA,-,caspianagroweek,Caspian Agro Week,2023,238,276145,https://caspianagroweek.az/az/exhibitors-list/year/2023
expo-raw-002094,İTİCKET.AZ LLC,Azərbaycan,MEDİA,-,caspianagroweek,Caspian Agro Week,2023,238,4373,https://caspianagroweek.az/az/exhibitors-list/year/2023
expo-raw-002095,ŞƏMKIR AGRO PARK,Azərbaycan,MEDİA,1A360-8,caspianagroweek,Caspian Agro Week,2023,238,,https://caspianagroweek.az/az/exhibitors-list/year/2023
expo-raw-002096,“AZƏRIPƏK” MMC,Azərbaycan,MEDİA,2A426-1,caspianagroweek,Caspian Agro Week,2023,238,,https://caspianagroweek.az/az/exhibitors-list/year/2023
expo-raw-002097,1 NEWS İNFORMASİYA AGENTLİYİ MMC,Azərbaycan,MEDİA,-,caspianagroweek,Caspian Agro Week,2024,384,,https://caspianagroweek.az/az/exhibitors-list/year/2024
expo-raw-002098,APA GROUP,Azərbaycan,MEDİA,-,caspianagroweek,Caspian Agro Week,2024,384,,https://caspianagroweek.az/az/exhibitors-list/year/2024
expo-raw-002099,AGRO TV AZƏRBAYCAN,Azərbaycan,MEDİA,M102,caspianagroweek,Caspian Agro Week,2024,384,,https://caspianagroweek.az/az/exhibitors-list/year/2024
expo-raw-002100,ASAN RADİO 100 FM,Azərbaycan,MEDİA,-,caspianagroweek,Caspian Agro Week,2024,384,4258,https://caspianagroweek.az/az/exhibitors-list/year/2024
expo-raw-002101,AZƏRTAC,Azərbaycan,MEDİA,-,caspianagroweek,Caspian Agro Week,2024,384,,https://caspianagroweek.az/az/exhibitors-list/year/2024
expo-raw-002102,BAKU GUİDE© SİNCE 1996,Azərbaycan,MEDİA,-,caspianagroweek,Caspian Agro Week,2024,384,,https://caspianagroweek.az/az/exhibitors-list/year/2024
expo-raw-002103,BAKU.NEWS,Azərbaycan,MEDİA,-,caspianagroweek,Caspian Agro Week,2024,384,313534,https://caspianagroweek.az/az/exhibitors-list/year/2024
expo-raw-002104,BUSİNESS TİME JURNALI,Azərbaycan,MEDİA,3M016,caspianagroweek,Caspian Agro Week,2024,384,273808,https://caspianagroweek.az/az/exhibitors-list/year/2024
expo-raw-002105,CASPİAN ENERGY CLUB,Azərbaycan,MEDİA,4M017,caspianagroweek,Caspian Agro Week,2024,384,,https://caspianagroweek.az/az/exhibitors-list/year/2024
expo-raw-002106,FİNEKO AİA,Azərbaycan,MEDİA,-,caspianagroweek,Caspian Agro Week,2024,384,,https://caspianagroweek.az/az/exhibitors-list/year/2024
expo-raw-002107,ROCKVELL.COM,Azərbaycan,MEDİA,-,caspianagroweek,Caspian Agro Week,2024,384,278897,https://caspianagroweek.az/az/exhibitors-list/year/2024
expo-raw-002108,VİSİON TV AZƏRBAYCAN,Azərbaycan,MEDİA,-,caspianagroweek,Caspian Agro Week,2024,384,313538,https://caspianagroweek.az/az/exhibitors-list/year/2024
expo-raw-002109,YURT.LLC,Azərbaycan,MEDİA,-,caspianagroweek,Caspian Agro Week,2024,384,,https://caspianagroweek.az/az/exhibitors-list/year/2024
expo-raw-002110,İTİCKET.AZ MMC,Azərbaycan,MEDİA,-,caspianagroweek,Caspian Agro Week,2024,384,,https://caspianagroweek.az/az/exhibitors-list/year/2024
expo-raw-002111,AGRARCO,Azərbaycan,MEDİA,1A360-1,caspianagroweek,Caspian Agro Week,2024,384,,https://caspianagroweek.az/az/exhibitors-list/year/2024
expo-raw-002112,AGREGAT,Azərbaycan,MEDİA,1A310-2,caspianagroweek,Caspian Agro Week,2024,384,,https://caspianagroweek.az/az/exhibitors-list/year/2024
expo-raw-002113,AGRO DAİRY 5A140,Azərbaycan,MEDİA,5A140,caspianagroweek,Caspian Agro Week,2024,384,,https://caspianagroweek.az/az/exhibitors-list/year/2024
expo-raw-002114,AGRO DAİRY MMC,Azərbaycan,MEDİA,1A210,caspianagroweek,Caspian Agro Week,2024,384,4729,https://caspianagroweek.az/az/exhibitors-list/year/2024
expo-raw-002115,AGRO FOOD İNVESTMENTS MMC,Azərbaycan,MEDİA,1A360,caspianagroweek,Caspian Agro Week,2024,384,7115,https://caspianagroweek.az/az/exhibitors-list/year/2024
expo-raw-002116,AGRO GURAMA MMC,Azərbaycan,MEDİA,2A410,caspianagroweek,Caspian Agro Week,2024,384,301750,https://caspianagroweek.az/az/exhibitors-list/year/2024
expo-raw-002117,AGRO-TECH SOLUTİONS MMC,Azərbaycan,MEDİA,2A244,caspianagroweek,Caspian Agro Week,2024,384,274572,https://caspianagroweek.az/az/exhibitors-list/year/2024
expo-raw-002118,AGROECOTECH LEASING MMC,Azərbaycan,MEDİA,5A265,caspianagroweek,Caspian Agro Week,2024,384,,https://caspianagroweek.az/az/exhibitors-list/year/2024
expo-raw-002119,AGROMARKET SERVİS MMC,Azərbaycan,MEDİA,2A100,caspianagroweek,Caspian Agro Week,2024,384,4996,https://caspianagroweek.az/az/exhibitors-list/year/2024
expo-raw-002120,AGROMOTORS AZƏRBAYCAN MMC,Azərbaycan,MEDİA,5A225,caspianagroweek,Caspian Agro Week,2024,384,7889,https://caspianagroweek.az/az/exhibitors-list/year/2024
expo-raw-002121,AGROPROTECH,Azərbaycan,MEDİA,5A210-3,caspianagroweek,Caspian Agro Week,2024,384,,https://caspianagroweek.az/az/exhibitors-list/year/2024
expo-raw-002122,AGROSYSTEM MMC,Azərbaycan,MEDİA,2A102,caspianagroweek,Caspian Agro Week,2024,384,273448,https://caspianagroweek.az/az/exhibitors-list/year/2024
expo-raw-002123,AGROVİTA,Azərbaycan,MEDİA,1A140,caspianagroweek,Caspian Agro Week,2024,384,4701,https://caspianagroweek.az/az/exhibitors-list/year/2024
expo-raw-002124,AGRİCO,Azərbaycan,MEDİA,1A220,caspianagroweek,Caspian Agro Week,2024,384,7949,https://caspianagroweek.az/az/exhibitors-list/year/2024
expo-raw-002125,AGRİCOLA AZ MMC,Azərbaycan,MEDİA,4A231,caspianagroweek,Caspian Agro Week,2024,384,,https://caspianagroweek.az/az/exhibitors-list/year/2024
expo-raw-002126,AGRİSPACE MMC,Azərbaycan,MEDİA,5A210,caspianagroweek,Caspian Agro Week,2024,384,6022,https://caspianagroweek.az/az/exhibitors-list/year/2024
expo-raw-002127,AGRİTEX MMC,Azərbaycan,MEDİA,5A250,caspianagroweek,Caspian Agro Week,2024,384,5046,https://caspianagroweek.az/az/exhibitors-list/year/2024
expo-raw-002128,ALMAZ AQRO MMC,Azərbaycan,MEDİA,3A006,caspianagroweek,Caspian Agro Week,2024,384,313774,https://caspianagroweek.az/az/exhibitors-list/year/2024
expo-raw-002129,AMORİS,Azərbaycan,MEDİA,1A240,caspianagroweek,Caspian Agro Week,2024,384,4676,https://caspianagroweek.az/az/exhibitors-list/year/2024
expo-raw-002130,AQRAR SIĞORTA FONDU,Azərbaycan,MEDİA,3A010,caspianagroweek,Caspian Agro Week,2024,384,308232,https://caspianagroweek.az/az/exhibitors-list/year/2024
expo-raw-002131,AQROKİMYA,Azərbaycan,MEDİA,1A221,caspianagroweek,Caspian Agro Week,2024,384,4663,https://caspianagroweek.az/az/exhibitors-list/year/2024
expo-raw-002132,AQROLAND,Azərbaycan,MEDİA,2A110-4,caspianagroweek,Caspian Agro Week,2024,384,,https://caspianagroweek.az/az/exhibitors-list/year/2024
expo-raw-002133,AQRONAFT MMC,Azərbaycan,MEDİA,5A210-1,caspianagroweek,Caspian Agro Week,2024,384,7979,https://caspianagroweek.az/az/exhibitors-list/year/2024
expo-raw-002134,AQROSERVİS ASC,Azərbaycan,MEDİA,5A270,caspianagroweek,Caspian Agro Week,2024,384,6509,https://caspianagroweek.az/az/exhibitors-list/year/2024
expo-raw-002135,AQUALİNK MMC,Azərbaycan,MEDİA,1A264,caspianagroweek,Caspian Agro Week,2024,384,6215,https://caspianagroweek.az/az/exhibitors-list/year/2024
expo-raw-002136,ASTARA ÇAY,Azərbaycan,MEDİA,1A360-9,caspianagroweek,Caspian Agro Week,2024,384,,https://caspianagroweek.az/az/exhibitors-list/year/2024
expo-raw-002137,ATƏŞGAH SIĞORTA ŞİRKƏTİ ASC,Azərbaycan,MEDİA,-,caspianagroweek,Caspian Agro Week,2024,384,,https://caspianagroweek.az/az/exhibitors-list/year/2024
expo-raw-002138,AURA İNŞAAT,Azərbaycan,MEDİA,1A254,caspianagroweek,Caspian Agro Week,2024,384,4697,https://caspianagroweek.az/az/exhibitors-list/year/2024
expo-raw-002139,AZBADAM,Azərbaycan,MEDİA,1A360-2,caspianagroweek,Caspian Agro Week,2024,384,,https://caspianagroweek.az/az/exhibitors-list/year/2024
expo-raw-002140,AZER N AGRO MMC,Azərbaycan,MEDİA,5A142,caspianagroweek,Caspian Agro Week,2024,384,5891,https://caspianagroweek.az/az/exhibitors-list/year/2024
expo-raw-002141,AZERCANSA MMC,Azərbaycan,MEDİA,5A110,caspianagroweek,Caspian Agro Week,2024,384,273189,https://caspianagroweek.az/az/exhibitors-list/year/2024
expo-raw-002142,AZERSHEKER LLC OUTDOOR,Azərbaycan,MEDİA,5A172,caspianagroweek,Caspian Agro Week,2024,384,315269,https://caspianagroweek.az/az/exhibitors-list/year/2024
expo-raw-002143,AZERSUN HOLDİNG,Azərbaycan,MEDİA,1A140-1,caspianagroweek,Caspian Agro Week,2024,384,,https://caspianagroweek.az/az/exhibitors-list/year/2024
expo-raw-002144,AZERTEXNOLAYN MMC,Azərbaycan,MEDİA,2A080,caspianagroweek,Caspian Agro Week,2024,384,4580,https://caspianagroweek.az/az/exhibitors-list/year/2024
expo-raw-002145,AZEXPOMONTAGE,Azərbaycan,MEDİA,-,caspianagroweek,Caspian Agro Week,2024,384,,https://caspianagroweek.az/az/exhibitors-list/year/2024
expo-raw-002146,AZROSE MMC,Azərbaycan,MEDİA,1A360-6,caspianagroweek,Caspian Agro Week,2024,384,,https://caspianagroweek.az/az/exhibitors-list/year/2024
expo-raw-002147,AZƏRBAYCAN QİDA VƏ İÇKİ SƏNAYEÇİLƏRİ ASSOSİASİYASI,Azərbaycan,MEDİA,3F017,caspianagroweek,Caspian Agro Week,2024,384,6521,https://caspianagroweek.az/az/exhibitors-list/year/2024
expo-raw-002148,AZƏRBAYCAN RESPUBLİKASI KƏND TƏSƏRRÜFATI NAZİRLİYİ YANINDA AQRAR XİDMƏTLƏR AGENTLİYİ,Azərbaycan,MEDİA,3A130,caspianagroweek,Caspian Agro Week,2024,384,,https://caspianagroweek.az/az/exhibitors-list/year/2024
expo-raw-002149,AZƏRBAYCAN RESPUBLİKASI SAHİBKARLAR (İŞƏGÖTÜRƏNLƏR) TƏŞKİLATLARI MİLLİ KONFEDERASİYASI,Azərbaycan,MEDİA,4A032,caspianagroweek,Caspian Agro Week,2024,384,,https://caspianagroweek.az/az/exhibitors-list/year/2024
expo-raw-002150,AZƏRBAYCAN RESPUBLİKASININ KOSMİK AGENTLİYİ (AZƏRKOSMOS),Azərbaycan,MEDİA,3A001,caspianagroweek,Caspian Agro Week,2024,384,7525,https://caspianagroweek.az/az/exhibitors-list/year/2024
expo-raw-002151,AZƏRBAYCAN RESPUBLİKASININ KİÇİK VƏ ORTA BİZNESİN İNKİŞAFI AGENTLİYİ,Azərbaycan,MEDİA,1F042,caspianagroweek,Caspian Agro Week,2024,384,,https://caspianagroweek.az/az/exhibitors-list/year/2024
expo-raw-002152,AZƏRBAYCAN RESPUBLİKASININ KƏND TƏSƏRRÜFATI NAZİRLİYİ,Azərbaycan,MEDİA,3A110,caspianagroweek,Caspian Agro Week,2024,384,5062,https://caspianagroweek.az/az/exhibitors-list/year/2024
expo-raw-002153,AZƏRBAYCAN RESPUBLİKASININ QİDA TƏHLÜKƏSİZLİYİ AGENTLİYİ,Azərbaycan,MEDİA,1F160/5F141,caspianagroweek,Caspian Agro Week,2024,384,,https://caspianagroweek.az/az/exhibitors-list/year/2024
expo-raw-002154,AZƏRBAYCAN RESPUBLİKASININ İXRACIN VƏ İNVESTİSİYALARIN TƏŞVİQİ AGENTLİYİ (AZPROMO),Azərbaycan,MEDİA,4F320,caspianagroweek,Caspian Agro Week,2024,384,,https://caspianagroweek.az/az/exhibitors-list/year/2024
expo-raw-002155,AZƏRBAYCAN SƏRGİ TƏŞKİLATÇILARI ASSOSİASİYASI,Azərbaycan,MEDİA,-,caspianagroweek,Caspian Agro Week,2024,384,301259,https://caspianagroweek.az/az/exhibitors-list/year/2024
expo-raw-002156,AZƏRBAYCANDA QADIN SAHİBKARLIĞININ İNKİŞAFI ASSOSİASİYASI,Azərbaycan,MEDİA,4A341,caspianagroweek,Caspian Agro Week,2024,384,,https://caspianagroweek.az/az/exhibitors-list/year/2024
expo-raw-002157,AZƏRTEXNİKA MMC,Azərbaycan,MEDİA,5A200,caspianagroweek,Caspian Agro Week,2024,384,5274,https://caspianagroweek.az/az/exhibitors-list/year/2024
expo-raw-002158,AZƏRŞƏKƏR MMC,Azərbaycan,MEDİA,2A400,caspianagroweek,Caspian Agro Week,2024,384,6854,https://caspianagroweek.az/az/exhibitors-list/year/2024
expo-raw-002159,BAKI AGRO PARK,Azərbaycan,MEDİA,1A360-7,caspianagroweek,Caspian Agro Week,2024,384,,https://caspianagroweek.az/az/exhibitors-list/year/2024
expo-raw-002160,BAKI YEM MMC,Azərbaycan,MEDİA,2A310,caspianagroweek,Caspian Agro Week,2024,384,300773,https://caspianagroweek.az/az/exhibitors-list/year/2024
expo-raw-002161,BAKU EXPO CENTER,Azərbaycan,MEDİA,-,caspianagroweek,Caspian Agro Week,2024,384,,https://caspianagroweek.az/az/exhibitors-list/year/2024
expo-raw-002162,BAL VƏ ARIÇIQ MƏHSULLARI,Azərbaycan,MEDİA,4A027-2,caspianagroweek,Caspian Agro Week,2024,384,,https://caspianagroweek.az/az/exhibitors-list/year/2024
expo-raw-002163,BALAKƏN TOXUM,Azərbaycan,MEDİA,2A300-1,caspianagroweek,Caspian Agro Week,2024,384,,https://caspianagroweek.az/az/exhibitors-list/year/2024
expo-raw-002164,BESTTECHNIK,Azərbaycan,MEDİA,2A066-1,caspianagroweek,Caspian Agro Week,2024,384,,https://caspianagroweek.az/az/exhibitors-list/year/2024
expo-raw-002165,BINƏ AGRO,Azərbaycan,MEDİA,2A110-1,caspianagroweek,Caspian Agro Week,2024,384,,https://caspianagroweek.az/az/exhibitors-list/year/2024
expo-raw-002166,BMT-NIN ƏRZAQ VƏ KƏND TƏSƏRRÜFATI TƏŞKILATI (FAO),Azərbaycan,MEDİA,-,caspianagroweek,Caspian Agro Week,2024,384,5490,https://caspianagroweek.az/az/exhibitors-list/year/2024
expo-raw-002167,BİO TEXNOLOGİYA AZƏRBAYCAN,Azərbaycan,MEDİA,2A042,caspianagroweek,Caspian Agro Week,2024,384,6488,https://caspianagroweek.az/az/exhibitors-list/year/2024
expo-raw-002168,DİGİTAL UMBRELLA MMC,Azərbaycan,MEDİA,2A424,caspianagroweek,Caspian Agro Week,2024,384,275734,https://caspianagroweek.az/az/exhibitors-list/year/2024
expo-raw-002169,FA VALLEY,Azərbaycan,MEDİA,4A027-1,caspianagroweek,Caspian Agro Week,2024,384,,https://caspianagroweek.az/az/exhibitors-list/year/2024
expo-raw-002170,FNK SERVICES AND CONSULTING LLC,Azərbaycan,MEDİA,-,caspianagroweek,Caspian Agro Week,2024,384,,https://caspianagroweek.az/az/exhibitors-list/year/2024
expo-raw-002171,FRUİTLAND,Azərbaycan,MEDİA,2A110-3,caspianagroweek,Caspian Agro Week,2024,384,,https://caspianagroweek.az/az/exhibitors-list/year/2024
expo-raw-002172,FİTO-MAN MMC,Azərbaycan,MEDİA,1A354,caspianagroweek,Caspian Agro Week,2024,384,300667,https://caspianagroweek.az/az/exhibitors-list/year/2024
expo-raw-002173,GORAN AQRO MMC,Azərbaycan,MEDİA,5A145,caspianagroweek,Caspian Agro Week,2024,384,6020,https://caspianagroweek.az/az/exhibitors-list/year/2024
expo-raw-002174,GRAND AGRO,Azərbaycan,MEDİA,1A360-4,caspianagroweek,Caspian Agro Week,2024,384,,https://caspianagroweek.az/az/exhibitors-list/year/2024
expo-raw-002175,GRAND AGRO INVITRO,Azərbaycan,MEDİA,1A360-3,caspianagroweek,Caspian Agro Week,2024,384,,https://caspianagroweek.az/az/exhibitors-list/year/2024
expo-raw-002176,GRAND MOTORS COMPANY,Azərbaycan,MEDİA,5A215,caspianagroweek,Caspian Agro Week,2024,384,4684,https://caspianagroweek.az/az/exhibitors-list/year/2024
expo-raw-002177,GRANT AQRO SERVİS MMC,Azərbaycan,MEDİA,5A116,caspianagroweek,Caspian Agro Week,2024,384,,https://caspianagroweek.az/az/exhibitors-list/year/2024
expo-raw-002178,GREENS AZ MMC,Azərbaycan,MEDİA,1A232-1,caspianagroweek,Caspian Agro Week,2024,384,7005,https://caspianagroweek.az/az/exhibitors-list/year/2024
expo-raw-002179,GREENWİCH TRAVEL CLUB,Azərbaycan,MEDİA,-,caspianagroweek,Caspian Agro Week,2024,384,4816,https://caspianagroweek.az/az/exhibitors-list/year/2024
expo-raw-002180,GROVV GROUP AZERBAIJAN MMC,Azərbaycan,MEDİA,1A110,caspianagroweek,Caspian Agro Week,2024,384,4660,https://caspianagroweek.az/az/exhibitors-list/year/2024
expo-raw-002181,GUBRE.AZ,Azərbaycan,MEDİA,2A340,caspianagroweek,Caspian Agro Week,2024,384,6351,https://caspianagroweek.az/az/exhibitors-list/year/2024
expo-raw-002182,GİLAN PİVOT MMC - RİVULİS,Azərbaycan,MEDİA,2A202,caspianagroweek,Caspian Agro Week,2024,384,,https://caspianagroweek.az/az/exhibitors-list/year/2024
expo-raw-002183,GİLAN PİVOT MMC - VALLEY,Azərbaycan,MEDİA,2A210,caspianagroweek,Caspian Agro Week,2024,384,,https://caspianagroweek.az/az/exhibitors-list/year/2024
expo-raw-002184,GƏNCƏ AVTOMOBİL ZAVODU İB,Azərbaycan,MEDİA,5A260,caspianagroweek,Caspian Agro Week,2024,384,4990,https://caspianagroweek.az/az/exhibitors-list/year/2024
expo-raw-002185,HYATT REGENCY BAKU,Azərbaycan,MEDİA,-,caspianagroweek,Caspian Agro Week,2024,384,,https://caspianagroweek.az/az/exhibitors-list/year/2024
expo-raw-002186,KÜRDƏXANI ŞITIL,Azərbaycan,MEDİA,2A122-1,caspianagroweek,Caspian Agro Week,2024,384,,https://caspianagroweek.az/az/exhibitors-list/year/2024
expo-raw-002187,LECHEQ FARM AND DISTILLERY,Azərbaycan,MEDİA,1A360-5,caspianagroweek,Caspian Agro Week,2024,384,,https://caspianagroweek.az/az/exhibitors-list/year/2024
expo-raw-002188,LILAC,Azərbaycan,MEDİA,-,caspianagroweek,Caspian Agro Week,2024,384,,https://caspianagroweek.az/az/exhibitors-list/year/2024
expo-raw-002189,MAN-AGRO MMC,Azərbaycan,MEDİA,1A356,caspianagroweek,Caspian Agro Week,2024,384,6716,https://caspianagroweek.az/az/exhibitors-list/year/2024
expo-raw-002190,METAK,Azərbaycan,MEDİA,1A150,caspianagroweek,Caspian Agro Week,2024,384,4674,https://caspianagroweek.az/az/exhibitors-list/year/2024
expo-raw-002191,MİLLA,Azərbaycan,MEDİA,1A210/5A140-1,caspianagroweek,Caspian Agro Week,2024,384,,https://caspianagroweek.az/az/exhibitors-list/year/2024
expo-raw-002192,PROMEXTECH AZ,Azərbaycan,MEDİA,4A430,caspianagroweek,Caspian Agro Week,2024,384,300831,https://caspianagroweek.az/az/exhibitors-list/year/2024
expo-raw-002193,PRİOR LEASİNG ASC,Azərbaycan,MEDİA,1A320,caspianagroweek,Caspian Agro Week,2024,384,4915,https://caspianagroweek.az/az/exhibitors-list/year/2024
expo-raw-002194,R GROUP HOLİNQ MMC,Azərbaycan,MEDİA,2A424-1,caspianagroweek,Caspian Agro Week,2024,384,,https://caspianagroweek.az/az/exhibitors-list/year/2024
expo-raw-002195,RADİSSON HOTEL BAKU,Azərbaycan,MEDİA,-,caspianagroweek,Caspian Agro Week,2024,384,313569,https://caspianagroweek.az/az/exhibitors-list/year/2024
expo-raw-002196,RAMCO,Azərbaycan,MEDİA,1A310-5,caspianagroweek,Caspian Agro Week,2024,384,,https://caspianagroweek.az/az/exhibitors-list/year/2024
expo-raw-002197,RAN FRUİT MMC,Azərbaycan,MEDİA,1A250,caspianagroweek,Caspian Agro Week,2024,384,7352,https://caspianagroweek.az/az/exhibitors-list/year/2024
expo-raw-002198,RED VALLEY MMC,Azərbaycan,MEDİA,1A004,caspianagroweek,Caspian Agro Week,2024,384,7351,https://caspianagroweek.az/az/exhibitors-list/year/2024
expo-raw-002199,SARA QRUP QSC,Azərbaycan,MEDİA,2A110,caspianagroweek,Caspian Agro Week,2024,384,7343,https://caspianagroweek.az/az/exhibitors-list/year/2024
expo-raw-002200,SILO CONSTRUCTION MMC,Azərbaycan,MEDİA,2A312-1,caspianagroweek,Caspian Agro Week,2024,384,6017,https://caspianagroweek.az/az/exhibitors-list/year/2024
expo-raw-002201,SKYLİNE TECHNİCS QSC,Azərbaycan,MEDİA,5A115,caspianagroweek,Caspian Agro Week,2024,384,308489,https://caspianagroweek.az/az/exhibitors-list/year/2024
expo-raw-002202,SOLİD AGRO MMC,Azərbaycan,MEDİA,1A016,caspianagroweek,Caspian Agro Week,2024,384,273283,https://caspianagroweek.az/az/exhibitors-list/year/2024
expo-raw-002203,SOYUZHİM AZ MMC,Azərbaycan,MEDİA,1A002,caspianagroweek,Caspian Agro Week,2024,384,7280,https://caspianagroweek.az/az/exhibitors-list/year/2024
expo-raw-002204,SPRİNKO MMC,Azərbaycan,MEDİA,3A142,caspianagroweek,Caspian Agro Week,2024,384,7364,https://caspianagroweek.az/az/exhibitors-list/year/2024
expo-raw-002205,SUMQAYIT TEXNOLOGİYALAR PARKI MMC,Azərbaycan,MEDİA,3A310,caspianagroweek,Caspian Agro Week,2024,384,310843,https://caspianagroweek.az/az/exhibitors-list/year/2024
expo-raw-002206,TAM ADVİSORY,Azərbaycan,MEDİA,-,caspianagroweek,Caspian Agro Week,2024,384,310117,https://caspianagroweek.az/az/exhibitors-list/year/2024
expo-raw-002207,TOPMECHANİKS MMC,Azərbaycan,MEDİA,2A011,caspianagroweek,Caspian Agro Week,2024,384,312777,https://caspianagroweek.az/az/exhibitors-list/year/2024
expo-raw-002208,VETAQRO MMC,Azərbaycan,MEDİA,2A064,caspianagroweek,Caspian Agro Week,2024,384,311213,https://caspianagroweek.az/az/exhibitors-list/year/2024
expo-raw-002209,VETART,Azərbaycan,MEDİA,2A110-2,caspianagroweek,Caspian Agro Week,2024,384,,https://caspianagroweek.az/az/exhibitors-list/year/2024
expo-raw-002210,İBİS BAKU CİTY,Azərbaycan,MEDİA,-,caspianagroweek,Caspian Agro Week,2024,384,301276,https://caspianagroweek.az/az/exhibitors-list/year/2024
expo-raw-002211,İMAGRO,Azərbaycan,MEDİA,4A210,caspianagroweek,Caspian Agro Week,2024,384,6358,https://caspianagroweek.az/az/exhibitors-list/year/2024
expo-raw-002212,ŞƏMKIR AGRO PARK,Azərbaycan,MEDİA,1A360-8,caspianagroweek,Caspian Agro Week,2024,384,,https://caspianagroweek.az/az/exhibitors-list/year/2024
expo-raw-002213,“CASPIAN” YÜK DAŞIMA XIDMƏTLƏRI,Azərbaycan,MEDİA,-,caspianagroweek,Caspian Agro Week,2024,384,,https://caspianagroweek.az/az/exhibitors-list/year/2024
expo-raw-002214,“CASPIAN” YÜK DAŞIMA XIDMƏTLƏRI,Azərbaycan,MEDİA,-,caspianagroweek,Caspian Agro Week,2024,384,,https://caspianagroweek.az/az/exhibitors-list/year/2024
expo-raw-002215,AGRO TV AZƏRBAYCAN,Azərbaycan,MEDİA,M102,caspianagroweek,Caspian Agro Week,2025,416,273776,https://caspianagroweek.az/az/exhibitors-list/year/2025
expo-raw-002216,ASAN RADİO 100 FM,Azərbaycan,MEDİA,-,caspianagroweek,Caspian Agro Week,2025,416,4258,https://caspianagroweek.az/az/exhibitors-list/year/2025
expo-raw-002217,AZƏRBAYCAN TÜRKİYƏ İŞ ADAMLARI BİRLİYİ (ATIB),Azərbaycan,MEDİA,-,caspianagroweek,Caspian Agro Week,2025,416,4366,https://caspianagroweek.az/az/exhibitors-list/year/2025
expo-raw-002218,AZƏRTAC,Azərbaycan,MEDİA,-,caspianagroweek,Caspian Agro Week,2025,416,4259,https://caspianagroweek.az/az/exhibitors-list/year/2025
expo-raw-002219,BUSINESS TIME JURNALI,Azərbaycan,MEDİA,M106,caspianagroweek,Caspian Agro Week,2025,416,273808,https://caspianagroweek.az/az/exhibitors-list/year/2025
expo-raw-002220,BƏHRAM BAĞIRZADƏ,Azərbaycan,MEDİA,-,caspianagroweek,Caspian Agro Week,2025,416,7332,https://caspianagroweek.az/az/exhibitors-list/year/2025
expo-raw-002221,CASPIAN ENERGY CLUB,Azərbaycan,MEDİA,M112,caspianagroweek,Caspian Agro Week,2025,416,4932,https://caspianagroweek.az/az/exhibitors-list/year/2025
expo-raw-002222,FINEKO AIA,Azərbaycan,MEDİA,-,caspianagroweek,Caspian Agro Week,2025,416,4266,https://caspianagroweek.az/az/exhibitors-list/year/2025
expo-raw-002223,FIRST NEWS İNFORMASİYA AGENTLİYİ MMC,Azərbaycan,MEDİA,-,caspianagroweek,Caspian Agro Week,2025,416,4265,https://caspianagroweek.az/az/exhibitors-list/year/2025
expo-raw-002224,166 LOGİSTİKA,Azərbaycan,MEDİA,-,caspianagroweek,Caspian Agro Week,2025,416,320699,https://caspianagroweek.az/az/exhibitors-list/year/2025
expo-raw-002225,4S MMC,Azərbaycan,MEDİA,2A414-1,caspianagroweek,Caspian Agro Week,2025,416,6954,https://caspianagroweek.az/az/exhibitors-list/year/2025
expo-raw-002226,ABŞERON TAXIL,Azərbaycan,MEDİA,1A210-6,caspianagroweek,Caspian Agro Week,2025,416,,https://caspianagroweek.az/az/exhibitors-list/year/2025
expo-raw-002227,AGRARCO,Azərbaycan,MEDİA,1A360-1,caspianagroweek,Caspian Agro Week,2025,416,,https://caspianagroweek.az/az/exhibitors-list/year/2025
expo-raw-002228,AGRO DAIRY,Azərbaycan,MEDİA,5A020,caspianagroweek,Caspian Agro Week,2025,416,,https://caspianagroweek.az/az/exhibitors-list/year/2025
expo-raw-002229,AGRO DAİRY MMC,Azərbaycan,MEDİA,1A210/5A020,caspianagroweek,Caspian Agro Week,2025,416,4729,https://caspianagroweek.az/az/exhibitors-list/year/2025
expo-raw-002230,AGRO FOOD İNVESTMENTS MMC,Azərbaycan,MEDİA,1A360,caspianagroweek,Caspian Agro Week,2025,416,7115,https://caspianagroweek.az/az/exhibitors-list/year/2025
expo-raw-002231,AGRO GURAMA MMC,Azərbaycan,MEDİA,2A400,caspianagroweek,Caspian Agro Week,2025,416,301750,https://caspianagroweek.az/az/exhibitors-list/year/2025
expo-raw-002232,AGRO POİNT MMC,Azərbaycan,MEDİA,2A242,caspianagroweek,Caspian Agro Week,2025,416,333678,https://caspianagroweek.az/az/exhibitors-list/year/2025
