id,name,entry_type,letter_group,org_kind,wikipedia_url,category_path,category_paths,found_in_category_url,source,source_url
gov-0145,Xəzər Hövzə Qəza-Xilasetmə Xidməti (Azərbaycan),organization,,state_service,https://az.wikipedia.org/wiki/X%C9%99z%C9%99r_H%C3%B6vz%C9%99_Q%C9%99za-Xilasetm%C9%99_Xidm%C9%99ti_%28Az%C9%99rbaycan%29,Azərbaycanın dövlət təşkilatları > Azərbaycan nazirlikləri > Azərbaycan Fövqəladə Hallar Nazirliyi,Azərbaycanın dövlət təşkilatları > Azərbaycan nazirlikləri > Azərbaycan Fövqəladə Hallar Nazirliyi,https://az.wikipedia.org/wiki/Kateqoriya%3AAz%C9%99rbaycan_F%C3%B6vq%C9%99lad%C9%99_Hallar_Nazirliyi,az.wikipedia.org,https://az.wikipedia.org/wiki/Kateqoriya%3AAz%C9%99rbaycan%C4%B1n_d%C3%B6vl%C9%99t_t%C9%99%C5%9Fkilatlar%C4%B1
gov-0146,Azərbaycan Ciu-Citsu Federasiyası,organization,,state_body,https://az.wikipedia.org/wiki/Az%C9%99rbaycan_Ciu-Citsu_Federasiyas%C4%B1,Azərbaycanın dövlət təşkilatları > Azərbaycan nazirlikləri > Azərbaycan Gənclər və İdman Nazirliyi,Azərbaycanın dövlət təşkilatları > Azərbaycan nazirlikləri > Azərbaycan Gənclər və İdman Nazirliyi,https://az.wikipedia.org/wiki/Kateqoriya%3AAz%C9%99rbaycan_G%C9%99ncl%C9%99r_v%C9%99_%C4%B0dman_Nazirliyi,az.wikipedia.org,https://az.wikipedia.org/wiki/Kateqoriya%3AAz%C9%99rbaycan%C4%B1n_d%C3%B6vl%C9%99t_t%C9%99%C5%9Fkilatlar%C4%B1
gov-0147,Gənclər və İdman Nazirliyi (Azərbaycan),organization,,ministry,https://az.wikipedia.org/wiki/G%C9%99ncl%C9%99r_v%C9%99_%C4%B0dman_Nazirliyi_%28Az%C9%99rbaycan%29,Azərbaycanın dövlət təşkilatları > Azərbaycan nazirlikləri > Azərbaycan Gənclər və İdman Nazirliyi,Azərbaycanın dövlət təşkilatları > Azərbaycan nazirlikləri > Azərbaycan Gənclər və İdman Nazirliyi,https://az.wikipedia.org/wiki/Kateqoriya%3AAz%C9%99rbaycan_G%C9%99ncl%C9%99r_v%C9%99_%C4%B0dman_Nazirliyi,az.wikipedia.org,https://az.wikipedia.org/wiki/Kateqoriya%3AAz%C9%99rbaycan%C4%B1n_d%C3%B6vl%C9%99t_t%C9%99%C5%9Fkilatlar%C4%B1
gov-0148,Aqromexanika Elmi-Tədqiqat İnstitutu,organization,,state_body,https://az.wikipedia.org/wiki/Aqromexanika_Elmi-T%C9%99dqiqat_%C4%B0nstitutu,Azərbaycanın dövlət təşkilatları > Azərbaycan nazirlikləri > Azərbaycan Kənd Təsərrüfatı Nazirliyi,Azərbaycanın dövlət təşkilatları > Azərbaycan nazirlikləri > Azərbaycan Kənd Təsərrüfatı Nazirliyi,https://az.wikipedia.org/wiki/Kateqoriya%3AAz%C9%99rbaycan_K%C9%99nd_T%C9%99s%C9%99rr%C3%BCfat%C4%B1_Nazirliyi,az.wikipedia.org,https://az.wikipedia.org/wiki/Kateqoriya%3AAz%C9%99rbaycan%C4%B1n_d%C3%B6vl%C9%99t_t%C9%99%C5%9Fkilatlar%C4%B1
gov-0149,Azərbaycan Elmi-Tədqiqat İpəkçilik İnstitutu,organization,,state_body,https://az.wikipedia.org/wiki/Az%C9%99rbaycan_Elmi-T%C9%99dqiqat_%C4%B0p%C9%99k%C3%A7ilik_%C4%B0nstitutu,Azərbaycanın dövlət təşkilatları > Azərbaycan nazirlikləri > Azərbaycan Kənd Təsərrüfatı Nazirliyi,Azərbaycanın dövlət təşkilatları > Azərbaycan nazirlikləri > Azərbaycan Kənd Təsərrüfatı Nazirliyi,https://az.wikipedia.org/wiki/Kateqoriya%3AAz%C9%99rbaycan_K%C9%99nd_T%C9%99s%C9%99rr%C3%BCfat%C4%B1_Nazirliyi,az.wikipedia.org,https://az.wikipedia.org/wiki/Kateqoriya%3AAz%C9%99rbaycan%C4%B1n_d%C3%B6vl%C9%99t_t%C9%99%C5%9Fkilatlar%C4%B1
gov-0150,Baytarlıq Elmi-Tədqiqat İnstitutu,organization,,state_body,https://az.wikipedia.org/wiki/Baytarl%C4%B1q_Elmi-T%C9%99dqiqat_%C4%B0nstitutu,Azərbaycanın dövlət təşkilatları > Azərbaycan nazirlikləri > Azərbaycan Kənd Təsərrüfatı Nazirliyi,Azərbaycanın dövlət təşkilatları > Azərbaycan nazirlikləri > Azərbaycan Kənd Təsərrüfatı Nazirliyi,https://az.wikipedia.org/wiki/Kateqoriya%3AAz%C9%99rbaycan_K%C9%99nd_T%C9%99s%C9%99rr%C3%BCfat%C4%B1_Nazirliyi,az.wikipedia.org,https://az.wikipedia.org/wiki/Kateqoriya%3AAz%C9%99rbaycan%C4%B1n_d%C3%B6vl%C9%99t_t%C9%99%C5%9Fkilatlar%C4%B1
gov-0151,Bitki Mühafizə və Texniki Bitkilər Elmi-Tədqiqat İnstitutu,organization,,state_body,https://az.wikipedia.org/wiki/Bitki_M%C3%BChafiz%C9%99_v%C9%99_Texniki_Bitkil%C9%99r_Elmi-T%C9%99dqiqat_%C4%B0nstitutu,Azərbaycanın dövlət təşkilatları > Azərbaycan nazirlikləri > Azərbaycan Kənd Təsərrüfatı Nazirliyi,Azərbaycanın dövlət təşkilatları > Azərbaycan nazirlikləri > Azərbaycan Kənd Təsərrüfatı Nazirliyi,https://az.wikipedia.org/wiki/Kateqoriya%3AAz%C9%99rbaycan_K%C9%99nd_T%C9%99s%C9%99rr%C3%BCfat%C4%B1_Nazirliyi,az.wikipedia.org,https://az.wikipedia.org/wiki/Kateqoriya%3AAz%C9%99rbaycan%C4%B1n_d%C3%B6vl%C9%99t_t%C9%99%C5%9Fkilatlar%C4%B1
gov-0152,Heyvandarlıq Elmi-Tədqiqat İnstitutu,organization,,state_body,https://az.wikipedia.org/wiki/Heyvandarl%C4%B1q_Elmi-T%C9%99dqiqat_%C4%B0nstitutu,Azərbaycanın dövlət təşkilatları > Azərbaycan nazirlikləri > Azərbaycan Kənd Təsərrüfatı Nazirliyi,Azərbaycanın dövlət təşkilatları > Azərbaycan nazirlikləri > Azərbaycan Kənd Təsərrüfatı Nazirliyi,https://az.wikipedia.org/wiki/Kateqoriya%3AAz%C9%99rbaycan_K%C9%99nd_T%C9%99s%C9%99rr%C3%BCfat%C4%B1_Nazirliyi,az.wikipedia.org,https://az.wikipedia.org/wiki/Kateqoriya%3AAz%C9%99rbaycan%C4%B1n_d%C3%B6vl%C9%99t_t%C9%99%C5%9Fkilatlar%C4%B1
gov-0153,Kənd Təsərrüfatı Kreditləri üzrə Dövlət Agentliyi (Azərbaycan),organization,,agency,https://az.wikipedia.org/wiki/K%C9%99nd_T%C9%99s%C9%99rr%C3%BCfat%C4%B1_Kreditl%C9%99ri_%C3%BCzr%C9%99_D%C3%B6vl%C9%99t_Agentliyi_%28Az%C9%99rbaycan%29,Azərbaycanın dövlət təşkilatları > Azərbaycan nazirlikləri > Azərbaycan Kənd Təsərrüfatı Nazirliyi,Azərbaycanın dövlət təşkilatları > Azərbaycan nazirlikləri > Azərbaycan Kənd Təsərrüfatı Nazirliyi,https://az.wikipedia.org/wiki/Kateqoriya%3AAz%C9%99rbaycan_K%C9%99nd_T%C9%99s%C9%99rr%C3%BCfat%C4%B1_Nazirliyi,az.wikipedia.org,https://az.wikipedia.org/wiki/Kateqoriya%3AAz%C9%99rbaycan%C4%B1n_d%C3%B6vl%C9%99t_t%C9%99%C5%9Fkilatlar%C4%B1
gov-0154,Kənd Təsərrüfatı Nazirliyi (Azərbaycan),organization,,ministry,https://az.wikipedia.org/wiki/K%C9%99nd_T%C9%99s%C9%99rr%C3%BCfat%C4%B1_Nazirliyi_%28Az%C9%99rbaycan%29,Azərbaycanın dövlət təşkilatları > Azərbaycan nazirlikləri > Azərbaycan Kənd Təsərrüfatı Nazirliyi,Azərbaycanın dövlət təşkilatları > Azərbaycan nazirlikləri > Azərbaycan Kənd Təsərrüfatı Nazirliyi,https://az.wikipedia.org/wiki/Kateqoriya%3AAz%C9%99rbaycan_K%C9%99nd_T%C9%99s%C9%99rr%C3%BCfat%C4%B1_Nazirliyi,az.wikipedia.org,https://az.wikipedia.org/wiki/Kateqoriya%3AAz%C9%99rbaycan%C4%B1n_d%C3%B6vl%C9%99t_t%C9%99%C5%9Fkilatlar%C4%B1
gov-0155,Meyvəçilik və Çayçılıq Elmi-Tədqiqat İnstitutu,organization,,state_body,https://az.wikipedia.org/wiki/Meyv%C9%99%C3%A7ilik_v%C9%99_%C3%87ay%C3%A7%C4%B1l%C4%B1q_Elmi-T%C9%99dqiqat_%C4%B0nstitutu,Azərbaycanın dövlət təşkilatları > Azərbaycan nazirlikləri > Azərbaycan Kənd Təsərrüfatı Nazirliyi,Azərbaycanın dövlət təşkilatları > Azərbaycan nazirlikləri > Azərbaycan Kənd Təsərrüfatı Nazirliyi,https://az.wikipedia.org/wiki/Kateqoriya%3AAz%C9%99rbaycan_K%C9%99nd_T%C9%99s%C9%99rr%C3%BCfat%C4%B1_Nazirliyi,az.wikipedia.org,https://az.wikipedia.org/wiki/Kateqoriya%3AAz%C9%99rbaycan%C4%B1n_d%C3%B6vl%C9%99t_t%C9%99%C5%9Fkilatlar%C4%B1
gov-0156,Tərəvəzçilik Elmi-Tədqiqat İnstitutu,organization,,state_body,https://az.wikipedia.org/wiki/T%C9%99r%C9%99v%C9%99z%C3%A7ilik_Elmi-T%C9%99dqiqat_%C4%B0nstitutu,Azərbaycanın dövlət təşkilatları > Azərbaycan nazirlikləri > Azərbaycan Kənd Təsərrüfatı Nazirliyi,Azərbaycanın dövlət təşkilatları > Azərbaycan nazirlikləri > Azərbaycan Kənd Təsərrüfatı Nazirliyi,https://az.wikipedia.org/wiki/Kateqoriya%3AAz%C9%99rbaycan_K%C9%99nd_T%C9%99s%C9%99rr%C3%BCfat%C4%B1_Nazirliyi,az.wikipedia.org,https://az.wikipedia.org/wiki/Kateqoriya%3AAz%C9%99rbaycan%C4%B1n_d%C3%B6vl%C9%99t_t%C9%99%C5%9Fkilatlar%C4%B1
gov-0157,Üzümçülük və Şərabçılıq Elmi-Tədqiqat İnstitutu,organization,,state_body,https://az.wikipedia.org/wiki/%C3%9Cz%C3%BCm%C3%A7%C3%BCl%C3%BCk_v%C9%99_%C5%9E%C9%99rab%C3%A7%C4%B1l%C4%B1q_Elmi-T%C9%99dqiqat_%C4%B0nstitutu,Azərbaycanın dövlət təşkilatları > Azərbaycan nazirlikləri > Azərbaycan Kənd Təsərrüfatı Nazirliyi,Azərbaycanın dövlət təşkilatları > Azərbaycan nazirlikləri > Azərbaycan Kənd Təsərrüfatı Nazirliyi,https://az.wikipedia.org/wiki/Kateqoriya%3AAz%C9%99rbaycan_K%C9%99nd_T%C9%99s%C9%99rr%C3%BCfat%C4%B1_Nazirliyi,az.wikipedia.org,https://az.wikipedia.org/wiki/Kateqoriya%3AAz%C9%99rbaycan%C4%B1n_d%C3%B6vl%C9%99t_t%C9%99%C5%9Fkilatlar%C4%B1
gov-0158,Əkinçilik Elmi-Tədqiqat İnstitutu,organization,,state_body,https://az.wikipedia.org/wiki/%C6%8Fkin%C3%A7ilik_Elmi-T%C9%99dqiqat_%C4%B0nstitutu,Azərbaycanın dövlət təşkilatları > Azərbaycan nazirlikləri > Azərbaycan Kənd Təsərrüfatı Nazirliyi,Azərbaycanın dövlət təşkilatları > Azərbaycan nazirlikləri > Azərbaycan Kənd Təsərrüfatı Nazirliyi,https://az.wikipedia.org/wiki/Kateqoriya%3AAz%C9%99rbaycan_K%C9%99nd_T%C9%99s%C9%99rr%C3%BCfat%C4%B1_Nazirliyi,az.wikipedia.org,https://az.wikipedia.org/wiki/Kateqoriya%3AAz%C9%99rbaycan%C4%B1n_d%C3%B6vl%C9%99t_t%C9%99%C5%9Fkilatlar%C4%B1
gov-0159,Dövlət Borcunun və Maliyyə Öhdəliklərinin İdarə Edilməsi Agentliyi (Azərbaycan),organization,,agency,https://az.wikipedia.org/wiki/D%C3%B6vl%C9%99t_Borcunun_v%C9%99_Maliyy%C9%99_%C3%96hd%C9%99likl%C9%99rinin_%C4%B0dar%C9%99_Edilm%C9%99si_Agentliyi_%28Az%C9%99rbaycan%29,Azərbaycanın dövlət təşkilatları > Azərbaycan nazirlikləri > Azərbaycan Maliyyə Nazirliyi,Azərbaycanın dövlət təşkilatları > Azərbaycan nazirlikləri > Azərbaycan Maliyyə Nazirliyi,https://az.wikipedia.org/wiki/Kateqoriya%3AAz%C9%99rbaycan_Maliyy%C9%99_Nazirliyi,az.wikipedia.org,https://az.wikipedia.org/wiki/Kateqoriya%3AAz%C9%99rbaycan%C4%B1n_d%C3%B6vl%C9%99t_t%C9%99%C5%9Fkilatlar%C4%B1
gov-0160,Maliyyə Nazirliyi (Azərbaycan),organization,,ministry,https://az.wikipedia.org/wiki/Maliyy%C9%99_Nazirliyi_%28Az%C9%99rbaycan%29,Azərbaycanın dövlət təşkilatları > Azərbaycan nazirlikləri > Azərbaycan Maliyyə Nazirliyi,Azərbaycanın dövlət təşkilatları > Azərbaycan nazirlikləri > Azərbaycan Maliyyə Nazirliyi,https://az.wikipedia.org/wiki/Kateqoriya%3AAz%C9%99rbaycan_Maliyy%C9%99_Nazirliyi,az.wikipedia.org,https://az.wikipedia.org/wiki/Kateqoriya%3AAz%C9%99rbaycan%C4%B1n_d%C3%B6vl%C9%99t_t%C9%99%C5%9Fkilatlar%C4%B1
gov-0161,Azərbaycan Ordusunun Təlim Tədris Mərkəzi,organization,,center,https://az.wikipedia.org/wiki/Az%C9%99rbaycan_Ordusunun_T%C9%99lim_T%C9%99dris_M%C9%99rk%C9%99zi,Azərbaycanın dövlət təşkilatları > Azərbaycan nazirlikləri > Azərbaycan Müdafiə Nazirliyi,Azərbaycanın dövlət təşkilatları > Azərbaycan nazirlikləri > Azərbaycan Müdafiə Nazirliyi,https://az.wikipedia.org/wiki/Kateqoriya%3AAz%C9%99rbaycan_M%C3%BCdafi%C9%99_Nazirliyi,az.wikipedia.org,https://az.wikipedia.org/wiki/Kateqoriya%3AAz%C9%99rbaycan%C4%B1n_d%C3%B6vl%C9%99t_t%C9%99%C5%9Fkilatlar%C4%B1
gov-0162,Azərbaycan Silahlı Qüvvələrinin Hərbi Akademiyası,organization,,state_body,https://az.wikipedia.org/wiki/Az%C9%99rbaycan_Silahl%C4%B1_Q%C3%BCvv%C9%99l%C9%99rinin_H%C9%99rbi_Akademiyas%C4%B1,Azərbaycanın dövlət təşkilatları > Azərbaycan nazirlikləri > Azərbaycan Müdafiə Nazirliyi,Azərbaycanın dövlət təşkilatları > Azərbaycan nazirlikləri > Azərbaycan Müdafiə Nazirliyi,https://az.wikipedia.org/wiki/Kateqoriya%3AAz%C9%99rbaycan_M%C3%BCdafi%C9%99_Nazirliyi,az.wikipedia.org,https://az.wikipedia.org/wiki/Kateqoriya%3AAz%C9%99rbaycan%C4%B1n_d%C3%B6vl%C9%99t_t%C9%99%C5%9Fkilatlar%C4%B1
gov-0163,Hərbi Elmi-Tədqiqat İnstitutu,organization,,state_body,https://az.wikipedia.org/wiki/H%C9%99rbi_Elmi-T%C9%99dqiqat_%C4%B0nstitutu,Azərbaycanın dövlət təşkilatları > Azərbaycan nazirlikləri > Azərbaycan Müdafiə Nazirliyi,Azərbaycanın dövlət təşkilatları > Azərbaycan nazirlikləri > Azərbaycan Müdafiə Nazirliyi,https://az.wikipedia.org/wiki/Kateqoriya%3AAz%C9%99rbaycan_M%C3%BCdafi%C9%99_Nazirliyi,az.wikipedia.org,https://az.wikipedia.org/wiki/Kateqoriya%3AAz%C9%99rbaycan%C4%B1n_d%C3%B6vl%C9%99t_t%C9%99%C5%9Fkilatlar%C4%B1
gov-0164,Hərbi İdarəetmə İnstitutu,organization,,state_body,https://az.wikipedia.org/wiki/H%C9%99rbi_%C4%B0dar%C9%99etm%C9%99_%C4%B0nstitutu,Azərbaycanın dövlət təşkilatları > Azərbaycan nazirlikləri > Azərbaycan Müdafiə Nazirliyi,Azərbaycanın dövlət təşkilatları > Azərbaycan nazirlikləri > Azərbaycan Müdafiə Nazirliyi,https://az.wikipedia.org/wiki/Kateqoriya%3AAz%C9%99rbaycan_M%C3%BCdafi%C9%99_Nazirliyi,az.wikipedia.org,https://az.wikipedia.org/wiki/Kateqoriya%3AAz%C9%99rbaycan%C4%B1n_d%C3%B6vl%C9%99t_t%C9%99%C5%9Fkilatlar%C4%B1
gov-0165,Milli Müdafiə Universiteti (Azərbaycan),organization,,state_body,https://az.wikipedia.org/wiki/Milli_M%C3%BCdafi%C9%99_Universiteti_%28Az%C9%99rbaycan%29,Azərbaycanın dövlət təşkilatları > Azərbaycan nazirlikləri > Azərbaycan Müdafiə Nazirliyi,Azərbaycanın dövlət təşkilatları > Azərbaycan nazirlikləri > Azərbaycan Müdafiə Nazirliyi,https://az.wikipedia.org/wiki/Kateqoriya%3AAz%C9%99rbaycan_M%C3%BCdafi%C9%99_Nazirliyi,az.wikipedia.org,https://az.wikipedia.org/wiki/Kateqoriya%3AAz%C9%99rbaycan%C4%B1n_d%C3%B6vl%C9%99t_t%C9%99%C5%9Fkilatlar%C4%B1
gov-0166,Müdafiə Nazirliyi (Azərbaycan),organization,,ministry,https://az.wikipedia.org/wiki/M%C3%BCdafi%C9%99_Nazirliyi_%28Az%C9%99rbaycan%29,Azərbaycanın dövlət təşkilatları > Azərbaycan nazirlikləri > Azərbaycan Müdafiə Nazirliyi,Azərbaycanın dövlət təşkilatları > Azərbaycan nazirlikləri > Azərbaycan Müdafiə Nazirliyi,https://az.wikipedia.org/wiki/Kateqoriya%3AAz%C9%99rbaycan_M%C3%BCdafi%C9%99_Nazirliyi,az.wikipedia.org,https://az.wikipedia.org/wiki/Kateqoriya%3AAz%C9%99rbaycan%C4%B1n_d%C3%B6vl%C9%99t_t%C9%99%C5%9Fkilatlar%C4%B1
gov-0167,Avtomatik Xətlər Elmi-İstehsalat Müəssisəsi,organization,,state_body,https://az.wikipedia.org/wiki/Avtomatik_X%C9%99tl%C9%99r_Elmi-%C4%B0stehsalat_M%C3%BC%C9%99ssis%C9%99si,Azərbaycanın dövlət təşkilatları > Azərbaycan nazirlikləri > Azərbaycan Müdafiə Sənayesi Nazirliyi,Azərbaycanın dövlət təşkilatları > Azərbaycan nazirlikləri > Azərbaycan Müdafiə Sənayesi Nazirliyi,https://az.wikipedia.org/wiki/Kateqoriya%3AAz%C9%99rbaycan_M%C3%BCdafi%C9%99_S%C9%99nayesi_Nazirliyi,az.wikipedia.org,https://az.wikipedia.org/wiki/Kateqoriya%3AAz%C9%99rbaycan%C4%B1n_d%C3%B6vl%C9%99t_t%C9%99%C5%9Fkilatlar%C4%B1
gov-0168,Dalğa Elmi-İstehsalat Müəssisəsi,organization,,state_body,https://az.wikipedia.org/wiki/Dal%C4%9Fa_Elmi-%C4%B0stehsalat_M%C3%BC%C9%99ssis%C9%99si,Azərbaycanın dövlət təşkilatları > Azərbaycan nazirlikləri > Azərbaycan Müdafiə Sənayesi Nazirliyi,Azərbaycanın dövlət təşkilatları > Azərbaycan nazirlikləri > Azərbaycan Müdafiə Sənayesi Nazirliyi,https://az.wikipedia.org/wiki/Kateqoriya%3AAz%C9%99rbaycan_M%C3%BCdafi%C9%99_S%C9%99nayesi_Nazirliyi,az.wikipedia.org,https://az.wikipedia.org/wiki/Kateqoriya%3AAz%C9%99rbaycan%C4%B1n_d%C3%B6vl%C9%99t_t%C9%99%C5%9Fkilatlar%C4%B1
gov-0169,İqlim Elmi-İstehsalat Müəssisəsi,organization,,state_body,https://az.wikipedia.org/wiki/%C4%B0qlim_Elmi-%C4%B0stehsalat_M%C3%BC%C9%99ssis%C9%99si,Azərbaycanın dövlət təşkilatları > Azərbaycan nazirlikləri > Azərbaycan Müdafiə Sənayesi Nazirliyi,Azərbaycanın dövlət təşkilatları > Azərbaycan nazirlikləri > Azərbaycan Müdafiə Sənayesi Nazirliyi,https://az.wikipedia.org/wiki/Kateqoriya%3AAz%C9%99rbaycan_M%C3%BCdafi%C9%99_S%C9%99nayesi_Nazirliyi,az.wikipedia.org,https://az.wikipedia.org/wiki/Kateqoriya%3AAz%C9%99rbaycan%C4%B1n_d%C3%B6vl%C9%99t_t%C9%99%C5%9Fkilatlar%C4%B1
gov-0170,Müdafiə Sənayesi Nazirliyi (Azərbaycan),organization,,ministry,https://az.wikipedia.org/wiki/M%C3%BCdafi%C9%99_S%C9%99nayesi_Nazirliyi_%28Az%C9%99rbaycan%29,Azərbaycanın dövlət təşkilatları > Azərbaycan nazirlikləri > Azərbaycan Müdafiə Sənayesi Nazirliyi,Azərbaycanın dövlət təşkilatları > Azərbaycan nazirlikləri > Azərbaycan Müdafiə Sənayesi Nazirliyi,https://az.wikipedia.org/wiki/Kateqoriya%3AAz%C9%99rbaycan_M%C3%BCdafi%C9%99_S%C9%99nayesi_Nazirliyi,az.wikipedia.org,https://az.wikipedia.org/wiki/Kateqoriya%3AAz%C9%99rbaycan%C4%B1n_d%C3%B6vl%C9%99t_t%C9%99%C5%9Fkilatlar%C4%B1
gov-0171,Müdafiə Sənayesi Nazirliyinin Elmi-Tədqiqat İnstitutu,organization,,ministry,https://az.wikipedia.org/wiki/M%C3%BCdafi%C9%99_S%C9%99nayesi_Nazirliyinin_Elmi-T%C9%99dqiqat_%C4%B0nstitutu,Azərbaycanın dövlət təşkilatları > Azərbaycan nazirlikləri > Azərbaycan Müdafiə Sənayesi Nazirliyi,Azərbaycanın dövlət təşkilatları > Azərbaycan nazirlikləri > Azərbaycan Müdafiə Sənayesi Nazirliyi,https://az.wikipedia.org/wiki/Kateqoriya%3AAz%C9%99rbaycan_M%C3%BCdafi%C9%99_S%C9%99nayesi_Nazirliyi,az.wikipedia.org,https://az.wikipedia.org/wiki/Kateqoriya%3AAz%C9%99rbaycan%C4%B1n_d%C3%B6vl%C9%99t_t%C9%99%C5%9Fkilatlar%C4%B1
gov-0172,Neftqazavtomat Elmi-İstehsalat Müəssisəsi,organization,,state_body,https://az.wikipedia.org/wiki/Neftqazavtomat_Elmi-%C4%B0stehsalat_M%C3%BC%C9%99ssis%C9%99si,Azərbaycanın dövlət təşkilatları > Azərbaycan nazirlikləri > Azərbaycan Müdafiə Sənayesi Nazirliyi,Azərbaycanın dövlət təşkilatları > Azərbaycan nazirlikləri > Azərbaycan Müdafiə Sənayesi Nazirliyi,https://az.wikipedia.org/wiki/Kateqoriya%3AAz%C9%99rbaycan_M%C3%BCdafi%C9%99_S%C9%99nayesi_Nazirliyi,az.wikipedia.org,https://az.wikipedia.org/wiki/Kateqoriya%3AAz%C9%99rbaycan%C4%B1n_d%C3%B6vl%C9%99t_t%C9%99%C5%9Fkilatlar%C4%B1
gov-0173,Sənayecihaz Elmi-İstehsalat Müəssisəsi,organization,,state_body,https://az.wikipedia.org/wiki/S%C9%99nayecihaz_Elmi-%C4%B0stehsalat_M%C3%BC%C9%99ssis%C9%99si,Azərbaycanın dövlət təşkilatları > Azərbaycan nazirlikləri > Azərbaycan Müdafiə Sənayesi Nazirliyi,Azərbaycanın dövlət təşkilatları > Azərbaycan nazirlikləri > Azərbaycan Müdafiə Sənayesi Nazirliyi,https://az.wikipedia.org/wiki/Kateqoriya%3AAz%C9%99rbaycan_M%C3%BCdafi%C9%99_S%C9%99nayesi_Nazirliyi,az.wikipedia.org,https://az.wikipedia.org/wiki/Kateqoriya%3AAz%C9%99rbaycan%C4%B1n_d%C3%B6vl%C9%99t_t%C9%99%C5%9Fkilatlar%C4%B1
gov-0174,Mədəniyyət üzrə Elmi-Metodiki və İxtisasartırma Mərkəzi,organization,,center,https://az.wikipedia.org/wiki/M%C9%99d%C9%99niyy%C9%99t_%C3%BCzr%C9%99_Elmi-Metodiki_v%C9%99_%C4%B0xtisasart%C4%B1rma_M%C9%99rk%C9%99zi,Azərbaycanın dövlət təşkilatları > Azərbaycan nazirlikləri > Azərbaycan Mədəniyyət Nazirliyi,Azərbaycanın dövlət təşkilatları > Azərbaycan nazirlikləri > Azərbaycan Mədəniyyət Nazirliyi,https://az.wikipedia.org/wiki/Kateqoriya%3AAz%C9%99rbaycan_M%C9%99d%C9%99niyy%C9%99t_Nazirliyi,az.wikipedia.org,https://az.wikipedia.org/wiki/Kateqoriya%3AAz%C9%99rbaycan%C4%B1n_d%C3%B6vl%C9%99t_t%C9%99%C5%9Fkilatlar%C4%B1
gov-0175,Elmi-Tədqiqat Kardiologiya İnstitutu (Azərbaycan),organization,,state_body,https://az.wikipedia.org/wiki/Elmi-T%C9%99dqiqat_Kardiologiya_%C4%B0nstitutu_%28Az%C9%99rbaycan%29,Azərbaycanın dövlət təşkilatları > Azərbaycan nazirlikləri > Azərbaycan Səhiyyə Nazirliyi,Azərbaycanın dövlət təşkilatları > Azərbaycan nazirlikləri > Azərbaycan Səhiyyə Nazirliyi | Azərbaycanın dövlət təşkilatları > Azərbaycan nazirlikləri > Azərbaycan Səhiyyə Nazirliyi > Azərbaycan Elmi-Tədqiqat Kardiologiya İnstitutu,https://az.wikipedia.org/wiki/Kateqoriya%3AAz%C9%99rbaycan_S%C9%99hiyy%C9%99_Nazirliyi,az.wikipedia.org,https://az.wikipedia.org/wiki/Kateqoriya%3AAz%C9%99rbaycan%C4%B1n_d%C3%B6vl%C9%99t_t%C9%99%C5%9Fkilatlar%C4%B1
gov-0176,Səhiyyə Nazirliyi (Azərbaycan),organization,,ministry,https://az.wikipedia.org/wiki/S%C9%99hiyy%C9%99_Nazirliyi_%28Az%C9%99rbaycan%29,Azərbaycanın dövlət təşkilatları > Azərbaycan nazirlikləri > Azərbaycan Səhiyyə Nazirliyi,Azərbaycanın dövlət təşkilatları > Azərbaycan nazirlikləri > Azərbaycan Səhiyyə Nazirliyi,https://az.wikipedia.org/wiki/Kateqoriya%3AAz%C9%99rbaycan_S%C9%99hiyy%C9%99_Nazirliyi,az.wikipedia.org,https://az.wikipedia.org/wiki/Kateqoriya%3AAz%C9%99rbaycan%C4%B1n_d%C3%B6vl%C9%99t_t%C9%99%C5%9Fkilatlar%C4%B1
gov-0177,Beynəlxalq İnkişafa Yardım Agentliyi (Azərbaycan),organization,,agency,https://az.wikipedia.org/wiki/Beyn%C9%99lxalq_%C4%B0nki%C5%9Fafa_Yard%C4%B1m_Agentliyi_%28Az%C9%99rbaycan%29,Azərbaycanın dövlət təşkilatları > Azərbaycan nazirlikləri > Azərbaycan Xarici İşlər Nazirliyi,Azərbaycanın dövlət təşkilatları > Azərbaycan nazirlikləri > Azərbaycan Xarici İşlər Nazirliyi,https://az.wikipedia.org/wiki/Kateqoriya%3AAz%C9%99rbaycan_Xarici_%C4%B0%C5%9Fl%C9%99r_Nazirliyi,az.wikipedia.org,https://az.wikipedia.org/wiki/Kateqoriya%3AAz%C9%99rbaycan%C4%B1n_d%C3%B6vl%C9%99t_t%C9%99%C5%9Fkilatlar%C4%B1
